Sample index,Actual category,Classification result
3204,uk,usa
3205,usa,usa
3206,usa,usa
3207,usa,usa
3208,usa,usa
3209,usa,usa
3210,usa,usa
3211,usa,usa
3212,usa,usa
3213,uk,uk
3214,west-germany,usa
3215,usa,usa
3216,usa,usa
3217,usa,usa
3218,usa,usa
3219,japan,japan
3220,usa,usa
3221,usa,usa
3222,usa,usa
3223,usa,usa
3224,usa,usa
3225,usa,usa
3226,usa,usa
3227,usa,usa
3228,usa,usa
3229,west-germany,usa
3230,usa,usa
3231,usa,usa
3232,usa,usa
3233,usa,usa
3234,usa,usa
3235,usa,usa
3236,usa,usa
3237,uk,uk
3238,usa,usa
3239,usa,usa
3240,japan,japan
3241,usa,usa
3242,usa,usa
3243,japan,japan
3244,usa,usa
3245,usa,usa
3246,usa,usa
3247,west-germany,west-germany
3248,usa,usa
3249,usa,usa
3250,usa,usa
3251,canada,usa
3252,usa,usa
3253,usa,usa
3254,usa,usa
3255,uk,uk
3256,usa,usa
3257,usa,usa
3258,usa,usa
3259,usa,usa
3260,usa,usa
3261,usa,usa
3262,usa,usa
3263,usa,usa
3264,uk,uk
3265,usa,usa
3266,usa,usa
3267,canada,usa
3268,usa,usa
3269,usa,usa
3270,usa,usa
3271,usa,usa
3272,west-germany,west-germany
3273,usa,usa
3274,usa,usa
3275,usa,canada
3276,usa,usa
3277,usa,usa
3278,usa,usa
3279,usa,usa
3280,usa,japan
3281,usa,usa
3282,usa,usa
3283,usa,usa
3284,uk,uk
3285,usa,usa
3286,canada,usa
3287,usa,canada
3288,usa,usa
3289,uk,usa
3290,uk,uk
3291,usa,usa
3292,usa,usa
3293,canada,usa
3294,usa,usa
3295,usa,usa
3296,canada,canada
3297,usa,usa
3298,canada,usa
3299,canada,usa
3300,usa,usa
3301,west-germany,west-germany
3302,canada,canada
3303,usa,usa
3304,usa,usa
3305,usa,usa
3306,usa,usa
3307,usa,usa
3308,west-germany,usa
3309,canada,usa
3310,usa,usa
3311,usa,usa
3312,usa,usa
3313,canada,canada
3314,usa,usa
3315,usa,usa
3316,usa,usa
3317,usa,usa
3318,usa,usa
3319,usa,usa
3320,usa,usa
3321,france,france
3322,uk,uk
3323,usa,usa
3324,west-germany,uk
3325,usa,usa
3326,usa,usa
3327,usa,usa
3328,usa,usa
3329,canada,usa
3330,usa,usa
3331,usa,usa
3332,usa,usa
3333,usa,usa
3334,usa,usa
3335,usa,usa
3336,usa,usa
3337,usa,usa
3338,usa,usa
3339,usa,usa
3340,canada,usa
3341,usa,usa
3342,usa,usa
3343,uk,usa
3344,usa,usa
3345,usa,usa
3346,usa,usa
3347,usa,usa
3348,usa,usa
3349,usa,usa
3350,usa,usa
3351,usa,uk
3352,usa,usa
3353,west-germany,usa
3354,france,france
3355,usa,usa
3356,usa,usa
3357,usa,usa
3358,usa,usa
3359,usa,usa
3360,usa,usa
3361,usa,usa
3362,usa,usa
3363,usa,usa
3364,usa,usa
3365,usa,usa
3366,usa,usa
3367,usa,usa
3368,uk,uk
3369,west-germany,usa
3370,usa,usa
3371,canada,usa
3372,usa,usa
3373,usa,usa
3374,usa,usa
3375,usa,usa
3376,uk,uk
3377,usa,usa
3378,uk,usa
3379,canada,usa
3380,usa,usa
3381,canada,usa
3382,usa,usa
3383,usa,usa
3384,usa,usa
3385,usa,usa
3386,usa,usa
3387,uk,uk
3388,uk,uk
3389,usa,usa
3390,usa,usa
3391,usa,usa
3392,usa,usa
3393,canada,usa
3394,usa,usa
3395,usa,usa
3396,usa,usa
3397,west-germany,usa
3398,france,france
3399,usa,usa
3400,usa,usa
3401,usa,usa
3402,canada,canada
3403,usa,usa
3404,usa,usa
3405,usa,usa
3406,usa,usa
3407,usa,usa
3408,usa,usa
3409,usa,france
3410,usa,usa
3411,usa,usa
3412,usa,usa
3413,uk,usa
3414,usa,usa
3415,usa,usa
3416,uk,uk
3417,usa,usa
3418,usa,usa
3419,usa,usa
3420,uk,usa
3421,usa,usa
3422,usa,usa
3423,canada,usa
3424,usa,uk
3425,usa,usa
3426,usa,usa
3427,japan,usa
3428,usa,usa
3429,france,usa
3430,usa,west-germany
3431,usa,usa
3432,usa,usa
3433,canada,usa
3434,usa,usa
3435,uk,usa
3436,usa,usa
3437,usa,usa
3438,usa,usa
3439,usa,usa
3440,usa,usa
3441,usa,usa
3442,usa,usa
3443,canada,usa
3444,france,france
3445,usa,usa
3446,usa,usa
3447,usa,usa
3448,usa,usa
3449,usa,usa
3450,usa,usa
3451,usa,usa
3452,uk,uk
3453,usa,usa
3454,usa,usa
3455,usa,usa
3456,usa,usa
3457,france,france
3458,usa,usa
3459,usa,usa
3460,usa,usa
3461,west-germany,usa
3462,usa,usa
3463,usa,usa
3464,france,usa
3465,usa,usa
3466,usa,usa
3467,usa,usa
3468,usa,usa
3469,usa,usa
3470,usa,usa
3471,uk,uk
3472,usa,usa
3473,usa,usa
3474,usa,usa
3475,usa,usa
3476,usa,usa
3477,usa,usa
3478,usa,usa
3479,usa,usa
3480,usa,usa
3481,canada,usa
3482,uk,uk
3483,usa,usa
3484,usa,usa
3485,usa,usa
3486,usa,usa
3487,usa,usa
3488,canada,canada
3489,japan,japan
3490,usa,usa
3491,usa,usa
3492,usa,usa
3493,usa,usa
3494,usa,usa
3495,canada,usa
3496,canada,usa
3497,usa,usa
3498,canada,canada
3499,usa,usa
3500,uk,uk
3501,usa,west-germany
3502,usa,usa
3503,usa,usa
3504,usa,usa
3505,west-germany,usa
3506,france,france
3507,usa,usa
3508,usa,usa
3509,usa,usa
3510,uk,usa
3511,usa,usa
3512,canada,canada
3513,canada,usa
3514,usa,usa
3515,usa,usa
3516,uk,uk
3517,usa,usa
3518,west-germany,usa
3519,usa,usa
3520,usa,usa
3521,usa,usa
3522,usa,usa
3523,usa,usa
3524,uk,uk
3525,usa,usa
3526,usa,usa
3527,usa,usa
3528,canada,canada
3529,usa,usa
3530,usa,usa
3531,usa,usa
3532,usa,usa
3533,usa,usa
3534,japan,usa
3535,usa,usa
3536,usa,usa
3537,usa,usa
3538,france,france
3539,uk,uk
3540,usa,usa
3541,usa,usa
3542,canada,usa
3543,uk,usa
3544,japan,japan
3545,usa,usa
3546,usa,usa
3547,usa,usa
3548,france,france
3549,uk,usa
3550,usa,usa
3551,uk,uk
3552,usa,usa
3553,usa,usa
3554,usa,usa
3555,usa,usa
3556,canada,usa
3557,usa,usa
3558,usa,usa
3559,usa,usa
3560,usa,usa
3561,usa,usa
3562,usa,usa
3563,usa,usa
3564,uk,uk
3565,japan,japan
3566,usa,usa
3567,usa,usa
3568,usa,usa
3569,usa,usa
3570,usa,usa
3571,usa,usa
3572,usa,usa
3573,canada,usa
3574,usa,usa
3575,usa,usa
3576,usa,usa
3577,canada,usa
3578,usa,usa
3579,usa,usa
3580,canada,usa
3581,france,france
3582,usa,usa
3583,usa,usa
3584,usa,usa
3585,usa,usa
3586,usa,usa
3587,usa,usa
3588,west-germany,usa
3589,usa,usa
3590,usa,usa
3591,uk,uk
3592,usa,usa
3593,usa,usa
3594,usa,usa
3595,japan,japan
3596,usa,usa
3597,usa,usa
3598,usa,usa
3599,uk,uk
3600,canada,usa
3601,usa,usa
3602,usa,usa
3603,usa,usa
3604,canada,usa
3605,usa,usa
3606,usa,usa
3607,uk,uk
3608,japan,japan
3609,usa,usa
3610,usa,usa
3611,usa,usa
3612,uk,uk
3613,usa,usa
3614,france,france
3615,japan,japan
3616,japan,usa
3617,usa,usa
3618,usa,usa
3619,usa,usa
3620,usa,usa
3621,uk,usa
3622,canada,usa
3623,usa,usa
3624,usa,usa
3625,usa,usa
3626,usa,usa
3627,usa,usa
3628,usa,usa
3629,usa,usa
3630,usa,usa
3631,usa,usa
3632,usa,usa
3633,usa,usa
3634,usa,usa
3635,usa,usa
3636,usa,usa
3637,usa,usa
3638,uk,uk
3639,usa,usa
3640,usa,usa
3641,usa,usa
3642,uk,usa
3643,usa,usa
3644,usa,usa
3645,usa,usa
3646,uk,france
3647,usa,usa
3648,usa,usa
3649,usa,usa
3650,usa,usa
3651,uk,uk
3652,japan,uk
3653,uk,uk
3654,usa,usa
3655,usa,usa
3656,west-germany,west-germany
3657,usa,usa
3658,usa,usa
3659,usa,usa
3660,usa,usa
3661,usa,usa
3662,uk,uk
3663,usa,usa
3664,usa,usa
3665,usa,usa
3666,usa,usa
3667,japan,japan
3668,usa,usa
3669,usa,usa
3670,usa,usa
3671,canada,usa
3672,usa,usa
3673,usa,usa
3674,japan,japan
3675,uk,uk
3676,usa,usa
3677,usa,usa
3678,usa,usa
3679,japan,japan
3680,canada,canada
3681,uk,uk
3682,usa,usa
3683,usa,usa
3684,usa,usa
3685,usa,japan
3686,usa,usa
3687,usa,usa
3688,usa,usa
3689,usa,usa
3690,usa,usa
3691,usa,usa
3692,canada,canada
3693,canada,canada
3694,usa,usa
3695,usa,usa
3696,canada,usa
3697,usa,usa
3698,usa,usa
3699,usa,usa
3700,usa,usa
3701,usa,usa
3702,usa,usa
3703,france,usa
3704,usa,usa
3705,usa,usa
3706,usa,usa
3707,uk,uk
3708,japan,japan
3709,usa,usa
3710,usa,canada
3711,usa,usa
3712,usa,usa
3713,usa,usa
3714,uk,uk
3715,usa,usa
3716,usa,usa
3717,uk,uk
3718,usa,usa
3719,usa,usa
3720,usa,usa
3721,usa,usa
3722,usa,usa
3723,usa,usa
3724,usa,usa
3725,japan,usa
3726,usa,usa
3727,usa,usa
3728,usa,usa
3729,canada,usa
3730,usa,usa
3731,usa,usa
3732,usa,usa
3733,usa,usa
3734,canada,usa
3735,usa,usa
3736,usa,usa
3737,canada,usa
3738,usa,usa
3739,usa,usa
3740,usa,usa
3741,usa,usa
3742,usa,usa
3743,usa,usa
3744,usa,usa
3745,usa,usa
3746,usa,usa
3747,usa,usa
3748,usa,usa
3749,usa,usa
3750,west-germany,usa
3751,usa,usa
3752,uk,usa
3753,usa,usa
3754,usa,usa
3755,usa,usa
3756,usa,usa
3757,usa,usa
3758,japan,japan
3759,japan,japan
3760,usa,usa
3761,usa,usa
3762,uk,uk
3763,usa,usa
3764,japan,usa
3765,usa,usa
3766,usa,usa
3767,usa,usa
3768,usa,usa
3769,uk,uk
3770,uk,usa
3771,usa,usa
3772,usa,usa
3773,uk,uk
3774,usa,usa
3775,uk,uk
3776,usa,usa
3777,usa,usa
3778,usa,usa
3779,usa,usa
3780,usa,usa
3781,usa,usa
3782,usa,usa
3783,usa,usa
3784,usa,usa
3785,uk,uk
3786,usa,usa
3787,canada,usa
3788,usa,usa
3789,usa,usa
3790,japan,japan
3791,usa,usa
3792,usa,usa
3793,usa,usa
3794,canada,usa
3795,usa,usa
3796,usa,usa
3797,uk,usa
3798,usa,usa
3799,usa,usa
3800,uk,uk
3801,canada,usa
3802,usa,usa
3803,usa,usa
3804,usa,usa
3805,usa,usa
3806,canada,usa
3807,usa,usa
3808,usa,usa
3809,usa,usa
3810,usa,usa
3811,usa,usa
3812,usa,usa
3813,uk,uk
3814,usa,usa
3815,japan,japan
3816,france,usa
3817,usa,usa
3818,usa,usa
3819,west-germany,west-germany
3820,usa,usa
3821,usa,usa
3822,usa,usa
3823,usa,usa
3824,uk,usa
3825,west-germany,usa
3826,usa,usa
3827,usa,usa
3828,usa,usa
3829,usa,usa
3830,usa,usa
3831,usa,usa
3832,usa,usa
3833,usa,usa
3834,usa,usa
3835,usa,usa
3836,usa,usa
3837,usa,usa
3838,usa,usa
3839,japan,japan
3840,usa,usa
3841,usa,usa
3842,canada,usa
3843,usa,usa
3844,usa,usa
3845,usa,usa
3846,canada,usa
3847,canada,canada
3848,canada,canada
3849,usa,usa
3850,usa,usa
3851,usa,usa
3852,west-germany,west-germany
3853,canada,usa
3854,usa,usa
3855,usa,usa
3856,usa,usa
3857,france,usa
3858,usa,usa
3859,usa,usa
3860,usa,usa
3861,france,france
3862,usa,usa
3863,usa,usa
3864,usa,usa
3865,usa,usa
3866,usa,usa
3867,usa,usa
3868,usa,usa
3869,usa,usa
3870,usa,usa
3871,usa,canada
3872,west-germany,west-germany
3873,usa,usa
3874,usa,usa
3875,usa,usa
3876,usa,usa
3877,usa,usa
3878,usa,usa
3879,canada,usa
3880,canada,usa
3881,uk,uk
3882,canada,usa
3883,usa,usa
3884,usa,usa
3885,usa,usa
3886,usa,usa
3887,usa,usa
3888,usa,usa
3889,usa,usa
3890,usa,usa
3891,usa,usa
3892,usa,usa
3893,usa,usa
3894,usa,usa
3895,japan,japan
3896,usa,usa
3897,usa,usa
3898,usa,usa
3899,japan,japan
3900,usa,usa
3901,usa,usa
3902,usa,usa
3903,usa,usa
3904,usa,usa
3905,uk,uk
3906,usa,usa
3907,usa,usa
3908,usa,usa
3909,usa,usa
3910,usa,usa
3911,usa,usa
3912,canada,canada
3913,usa,usa
3914,usa,usa
3915,usa,usa
3916,usa,usa
3917,usa,usa
3918,uk,uk
3919,usa,usa
3920,usa,usa
3921,usa,usa
3922,usa,usa
3923,usa,usa
3924,usa,usa
3925,usa,usa
3926,canada,usa
3927,uk,uk
3928,usa,usa
3929,usa,usa
3930,usa,usa
3931,usa,usa
3932,usa,usa
3933,uk,usa
3934,usa,usa
3935,usa,usa
3936,usa,usa
3937,france,france
3938,usa,usa
3939,usa,usa
3940,usa,usa
3941,usa,usa
3942,usa,usa
3943,west-germany,usa
3944,usa,usa
3945,usa,usa
3946,usa,usa
3947,usa,usa
3948,usa,usa
3949,usa,usa
3950,usa,usa
3951,usa,usa
3952,usa,usa
3953,canada,canada
3954,usa,usa
3955,usa,usa
3956,usa,usa
3957,canada,canada
3958,uk,uk
3959,usa,usa
3960,usa,usa
3961,france,france
3962,usa,usa
3963,usa,usa
3964,usa,usa
3965,usa,usa
3966,usa,usa
3967,usa,usa
3968,usa,usa
3969,usa,usa
3970,usa,usa
3971,usa,usa
3972,usa,usa
3973,usa,usa
3974,usa,usa
3975,usa,usa
3976,usa,usa
3977,usa,usa
3978,usa,usa
3979,usa,usa
3980,usa,uk
3981,usa,usa
3982,usa,usa
3983,usa,usa
3984,usa,usa
3985,west-germany,usa
3986,canada,usa
3987,usa,usa
3988,usa,usa
3989,usa,usa
3990,france,france
3991,usa,usa
3992,usa,usa
3993,usa,usa
3994,usa,usa
3995,usa,usa
3996,usa,usa
3997,uk,uk
3998,usa,usa
3999,usa,usa
4000,usa,west-germany
4001,usa,usa
4002,usa,usa
4003,japan,japan
4004,usa,usa
4005,usa,usa
4006,usa,usa
4007,usa,usa
4008,usa,usa
4009,canada,canada
4010,usa,usa
4011,usa,usa
4012,uk,uk
4013,canada,usa
4014,usa,usa
4015,usa,usa
4016,usa,usa
4017,uk,uk
4018,usa,usa
4019,usa,usa
4020,usa,usa
4021,japan,japan
4022,uk,uk
4023,usa,usa
4024,usa,usa
4025,usa,usa
4026,usa,usa
4027,france,usa
4028,usa,usa
4029,usa,usa
4030,usa,usa
4031,canada,usa
4032,usa,usa
4033,usa,usa
4034,canada,usa
4035,canada,canada
4036,usa,usa
4037,usa,usa
4038,canada,usa
4039,usa,usa
4040,usa,usa
4041,usa,usa
4042,usa,usa
4043,usa,usa
4044,usa,usa
4045,usa,canada
4046,usa,usa
4047,usa,canada
4048,canada,usa
4049,usa,usa
4050,usa,usa
4051,uk,france
4052,canada,usa
4053,japan,japan
4054,usa,usa
4055,usa,usa
4056,usa,usa
4057,usa,usa
4058,uk,usa
4059,uk,usa
4060,usa,usa
4061,usa,usa
4062,usa,usa
4063,usa,usa
4064,usa,usa
4065,canada,canada
4066,usa,usa
4067,usa,usa
4068,usa,usa
4069,usa,japan
4070,usa,usa
4071,usa,usa
4072,japan,japan
4073,usa,usa
4074,usa,usa
4075,usa,usa
4076,usa,usa
4077,usa,usa
4078,usa,usa
4079,canada,usa
4080,usa,usa
4081,uk,uk
4082,usa,canada
4083,uk,uk
4084,usa,usa
4085,usa,usa
4086,usa,usa
4087,uk,uk
4088,usa,usa
4089,usa,usa
4090,canada,usa
4091,usa,usa
4092,canada,canada
4093,usa,usa
4094,usa,usa
4095,usa,usa
4096,usa,usa
4097,canada,usa
4098,usa,usa
4099,west-germany,usa
4100,japan,usa
4101,canada,canada
4102,usa,usa
4103,usa,usa
4104,usa,usa
4105,usa,usa
4106,uk,uk
4107,usa,usa
4108,canada,usa
4109,usa,usa
4110,usa,usa
4111,usa,usa
4112,usa,usa
4113,usa,usa
4114,japan,usa
4115,usa,usa
4116,usa,usa
4117,usa,usa
4118,usa,usa
4119,usa,usa
4120,usa,usa
4121,usa,usa
4122,usa,usa
4123,canada,usa
4124,usa,usa
4125,usa,usa
4126,uk,uk
4127,usa,usa
4128,usa,usa
4129,usa,usa
4130,usa,usa
4131,usa,usa
4132,usa,usa
4133,usa,usa
4134,usa,usa
4135,usa,usa
4136,usa,usa
4137,usa,usa
4138,canada,usa
4139,japan,usa
4140,usa,usa
4141,canada,canada
4142,uk,uk
4143,japan,japan
4144,usa,usa
4145,usa,usa
4146,usa,usa
4147,canada,usa
4148,usa,usa
4149,usa,usa
4150,usa,usa
4151,usa,usa
4152,usa,usa
4153,usa,canada
4154,usa,usa
4155,usa,usa
4156,usa,usa
4157,usa,usa
4158,usa,usa
4159,usa,usa
4160,usa,usa
4161,usa,usa
4162,canada,usa
4163,usa,usa
4164,usa,usa
4165,usa,usa
4166,usa,usa
4167,west-germany,west-germany
4168,canada,usa
4169,west-germany,west-germany
4170,west-germany,west-germany
4171,usa,usa
4172,usa,usa
4173,japan,usa
4174,usa,usa
4175,usa,usa
4176,usa,canada
4177,usa,usa
4178,usa,canada
4179,usa,usa
4180,usa,usa
4181,usa,usa
4182,usa,usa
4183,usa,usa
4184,usa,usa
4185,usa,usa
4186,canada,canada
4187,usa,usa
4188,canada,usa
4189,usa,usa
4190,canada,canada
4191,usa,usa
4192,usa,usa
4193,france,usa
4194,usa,usa
4195,usa,usa
4196,usa,usa
4197,usa,usa
4198,usa,usa
4199,uk,uk
4200,usa,usa
4201,usa,usa
4202,usa,usa
4203,usa,usa
4204,canada,usa
4205,usa,usa
4206,usa,usa
4207,canada,canada
4208,usa,usa
4209,usa,usa
4210,usa,usa
4211,usa,usa
4212,usa,usa
4213,usa,usa
4214,usa,usa
4215,usa,usa
4216,usa,usa
4217,west-germany,west-germany
4218,usa,usa
4219,usa,usa
4220,usa,usa
4221,usa,usa
4222,usa,usa
4223,usa,usa
4224,usa,usa
4225,canada,usa
4226,usa,usa
4227,japan,japan
4228,usa,usa
4229,usa,usa
4230,usa,usa
4231,usa,usa
4232,usa,usa
4233,usa,usa
4234,usa,usa
4235,japan,japan
4236,usa,usa
4237,usa,usa
4238,usa,usa
4239,usa,usa
4240,usa,usa
4241,usa,usa
4242,canada,canada
4243,usa,usa
4244,usa,usa
4245,usa,usa
4246,canada,usa
4247,usa,usa
4248,usa,usa
4249,usa,usa
4250,usa,usa
4251,canada,usa
4252,uk,uk
4253,usa,usa
4254,usa,usa
4255,usa,usa
4256,usa,usa
4257,canada,usa
4258,usa,usa
4259,usa,usa
4260,canada,canada
4261,usa,usa
4262,west-germany,west-germany
4263,japan,usa
4264,canada,canada
4265,usa,usa
4266,usa,usa
4267,usa,usa
4268,usa,usa
4269,usa,usa
4270,usa,usa
4271,usa,usa
4272,usa,usa
4273,usa,usa
4274,uk,uk
4275,west-germany,usa
4276,west-germany,west-germany
4277,usa,usa
4278,usa,usa
4279,usa,usa
4280,usa,usa
4281,usa,usa
4282,usa,usa
4283,canada,canada
4284,usa,usa
4285,usa,usa
4286,usa,usa
4287,usa,usa
4288,usa,usa
4289,usa,usa
4290,usa,usa
4291,usa,usa
4292,usa,usa
4293,usa,usa
4294,usa,usa
4295,usa,usa
4296,usa,usa
4297,usa,usa
4298,uk,uk
4299,usa,usa
4300,usa,usa
4301,usa,usa
4302,uk,usa
4303,usa,usa
4304,usa,usa
4305,usa,usa
4306,france,france
4307,usa,usa
4308,usa,usa
4309,usa,usa
4310,canada,usa
4311,usa,usa
4312,usa,usa
4313,usa,usa
4314,usa,usa
4315,usa,usa
4316,usa,usa
4317,usa,usa
4318,japan,usa
4319,usa,usa
4320,usa,usa
4321,usa,usa
4322,usa,usa
4323,usa,usa
4324,canada,canada
4325,usa,usa
4326,usa,usa
4327,usa,usa
4328,usa,usa
4329,uk,uk
4330,uk,usa
4331,usa,usa
4332,usa,usa
4333,usa,usa
4334,usa,usa
4335,usa,usa
4336,usa,usa
4337,usa,usa
4338,usa,usa
4339,usa,usa
4340,usa,usa
4341,uk,uk
4342,usa,usa
4343,usa,usa
4344,usa,usa
4345,usa,usa
4346,japan,usa
4347,usa,usa
4348,france,usa
4349,usa,usa
4350,usa,usa
4351,usa,usa
4352,usa,usa
4353,usa,usa
4354,japan,japan
4355,usa,usa
4356,canada,usa
4357,usa,usa
4358,usa,uk
4359,usa,usa
4360,usa,usa
4361,usa,usa
4362,usa,usa
4363,usa,usa
4364,usa,usa
4365,usa,usa
4366,canada,usa
4367,west-germany,west-germany
4368,usa,usa
4369,uk,uk
4370,france,canada
4371,usa,usa
4372,uk,usa
4373,usa,usa
4374,usa,usa
4375,usa,usa
4376,uk,uk
4377,uk,uk
4378,usa,usa
4379,usa,usa
4380,canada,usa
4381,usa,usa
4382,usa,usa
4383,usa,usa
4384,usa,usa
4385,usa,usa
4386,usa,usa
4387,uk,uk
4388,usa,usa
4389,usa,usa
4390,usa,usa
4391,usa,usa
4392,usa,usa
4393,usa,usa
4394,usa,canada
4395,usa,usa
4396,usa,usa
4397,usa,usa
4398,usa,usa
4399,usa,usa
4400,usa,usa
4401,usa,usa
4402,usa,usa
4403,usa,usa
4404,usa,usa
4405,usa,usa
4406,usa,usa
4407,usa,usa
4408,usa,usa
4409,usa,usa
4410,usa,usa
4411,japan,west-germany
4412,west-germany,usa
4413,japan,uk
4414,usa,usa
4415,usa,usa
4416,usa,france
4417,usa,usa
4418,usa,usa
4419,usa,usa
4420,usa,usa
4421,usa,usa
4422,usa,usa
4423,canada,usa
4424,usa,usa
4425,usa,usa
4426,usa,usa
4427,usa,usa
4428,west-germany,usa
4429,usa,usa
4430,usa,usa
4431,usa,usa
4432,canada,usa
4433,canada,usa
4434,usa,usa
4435,usa,usa
4436,usa,usa
4437,usa,usa
4438,usa,usa
4439,usa,usa
4440,usa,usa
4441,usa,usa
4442,usa,usa
4443,usa,usa
4444,usa,usa
4445,usa,west-germany
4446,usa,usa
4447,usa,usa
4448,france,france
4449,uk,uk
4450,usa,canada
4451,usa,usa
4452,usa,usa
4453,usa,usa
4454,usa,usa
4455,france,usa
4456,usa,usa
4457,uk,usa
4458,usa,usa
4459,usa,usa
4460,usa,usa
4461,usa,usa
4462,usa,usa
4463,usa,usa
4464,usa,usa
4465,uk,uk
4466,uk,usa
4467,usa,usa
4468,usa,usa
4469,usa,usa
4470,west-germany,west-germany
4471,uk,usa
4472,usa,usa
4473,usa,usa
4474,usa,usa
4475,usa,usa
4476,usa,usa
4477,usa,usa
4478,usa,usa
4479,usa,usa
4480,usa,usa
4481,usa,usa
4482,usa,usa
4483,uk,uk
4484,usa,usa
4485,usa,usa
4486,usa,usa
4487,japan,japan
4488,usa,usa
4489,usa,usa
4490,usa,usa
4491,usa,usa
4492,usa,usa
4493,usa,usa
4494,canada,usa
4495,usa,usa
4496,usa,usa
4497,usa,usa
4498,usa,usa
4499,usa,france
4500,usa,usa
4501,canada,usa
4502,usa,usa
4503,usa,usa
4504,usa,usa
4505,usa,usa
4506,canada,usa
4507,usa,usa
4508,usa,usa
4509,uk,france
4510,usa,usa
4511,usa,usa
4512,usa,usa
4513,usa,usa
4514,usa,usa
4515,usa,usa
4516,canada,canada
4517,usa,usa
4518,usa,usa
4519,usa,usa
4520,uk,uk
4521,usa,usa
4522,usa,usa
4523,usa,usa
4524,uk,uk
4525,usa,usa
4526,usa,usa
4527,usa,usa
4528,usa,usa
4529,usa,usa
4530,usa,usa
4531,canada,canada
4532,uk,uk
4533,usa,usa
4534,usa,usa
4535,usa,usa
4536,canada,usa
4537,japan,japan
4538,west-germany,usa
4539,japan,japan
4540,usa,usa
4541,usa,usa
4542,usa,usa
4543,canada,usa
4544,usa,usa
4545,usa,usa
4546,usa,usa
4547,canada,usa
4548,usa,usa
4549,usa,usa
4550,japan,japan
4551,usa,usa
4552,usa,usa
4553,usa,usa
4554,usa,usa
4555,usa,usa
4556,canada,usa
4557,usa,usa
4558,usa,uk
4559,usa,usa
4560,west-germany,usa
4561,usa,usa
4562,usa,usa
4563,usa,usa
4564,usa,usa
4565,usa,usa
4566,usa,usa
4567,usa,usa
4568,japan,usa
4569,usa,usa
4570,usa,usa
4571,usa,usa
4572,usa,usa
4573,usa,usa
4574,usa,usa
4575,usa,usa
4576,uk,uk
4577,usa,usa
4578,canada,canada
4579,usa,usa
4580,usa,usa
4581,usa,usa
4582,usa,usa
4583,usa,usa
4584,france,usa
4585,usa,usa
4586,usa,usa
4587,usa,usa
4588,usa,usa
4589,usa,usa
4590,usa,usa
4591,usa,usa
4592,usa,usa
4593,usa,usa
4594,usa,usa
4595,uk,uk
4596,usa,usa
4597,usa,usa
4598,usa,usa
4599,france,usa
4600,usa,usa
4601,usa,usa
4602,usa,usa
4603,usa,usa
4604,canada,usa
4605,usa,usa
4606,canada,canada
4607,usa,usa
4608,usa,usa
4609,usa,usa
4610,usa,usa
4611,west-germany,west-germany
4612,usa,usa
4613,usa,usa
4614,usa,usa
4615,usa,usa
4616,usa,usa
4617,canada,canada
4618,uk,uk
4619,usa,usa
4620,usa,usa
4621,usa,usa
4622,france,france
4623,usa,usa
4624,west-germany,usa
4625,usa,usa
4626,usa,usa
4627,usa,usa
4628,canada,usa
4629,usa,usa
4630,usa,usa
4631,usa,usa
4632,japan,japan
4633,uk,usa
4634,usa,usa
4635,usa,usa
4636,canada,usa
4637,usa,usa
4638,usa,usa
4639,usa,usa
4640,usa,usa
4641,usa,usa
4642,usa,usa
4643,usa,usa
4644,usa,usa
4645,usa,usa
4646,usa,usa
4647,canada,usa
4648,usa,usa
4649,uk,uk
4650,usa,usa
4651,uk,usa
4652,usa,usa
4653,uk,usa
4654,usa,usa
4655,usa,usa
4656,usa,usa
4657,usa,usa
4658,usa,japan
4659,usa,usa
4660,usa,usa
4661,usa,usa
4662,usa,usa
4663,usa,usa
4664,usa,usa
4665,usa,usa
4666,usa,usa
4667,japan,uk
4668,usa,usa
4669,usa,usa
4670,usa,usa
4671,usa,usa
4672,usa,usa
4673,usa,usa
4674,japan,japan
4675,usa,usa
4676,usa,usa
4677,usa,usa
4678,usa,usa
4679,usa,usa
4680,usa,usa
4681,usa,usa
4682,usa,usa
4683,usa,usa
4684,usa,usa
4685,uk,uk
4686,usa,usa
4687,usa,usa
4688,japan,usa
4689,usa,usa
4690,uk,uk
4691,usa,usa
4692,usa,usa
4693,usa,usa
4694,usa,usa
4695,usa,usa
4696,usa,usa
4697,uk,uk
4698,usa,usa
4699,usa,usa
4700,usa,usa
4701,usa,west-germany
4702,usa,usa
4703,usa,usa
4704,uk,usa
4705,usa,usa
4706,usa,usa
4707,usa,usa
4708,usa,usa
4709,japan,usa
4710,usa,usa
4711,usa,usa
4712,usa,usa
4713,usa,usa
4714,usa,usa
4715,usa,usa
4716,usa,usa
4717,usa,usa
4718,usa,usa
4719,usa,usa
4720,usa,usa
4721,usa,canada
4722,usa,usa
4723,usa,usa
4724,usa,usa
4725,usa,usa
4726,canada,canada
4727,canada,usa
4728,usa,usa
4729,usa,usa
4730,usa,usa
4731,usa,usa
4732,usa,canada
4733,usa,usa
4734,usa,usa
4735,usa,usa
4736,usa,usa
4737,usa,usa
4738,usa,usa
4739,usa,usa
4740,usa,uk
4741,france,usa
4742,west-germany,west-germany
4743,usa,usa
4744,usa,usa
4745,usa,usa
4746,usa,usa
4747,uk,usa
4748,usa,usa
4749,usa,usa
