Sample index,Actual category,Classification result
3197,usa,usa
3198,usa,usa
3199,uk,uk
3200,usa,usa
3201,usa,usa
3202,usa,canada
3203,usa,usa
3204,usa,usa
3205,usa,usa
3206,usa,usa
3207,usa,usa
3208,usa,usa
3209,usa,usa
3210,usa,usa
3211,usa,usa
3212,usa,usa
3213,usa,france
3214,usa,usa
3215,west-germany,usa
3216,usa,usa
3217,usa,usa
3218,usa,usa
3219,usa,usa
3220,usa,usa
3221,usa,usa
3222,usa,usa
3223,usa,usa
3224,uk,usa
3225,usa,usa
3226,usa,usa
3227,usa,usa
3228,usa,usa
3229,usa,usa
3230,usa,usa
3231,usa,usa
3232,usa,usa
3233,usa,usa
3234,usa,japan
3235,usa,usa
3236,usa,usa
3237,usa,usa
3238,usa,usa
3239,usa,usa
3240,uk,uk
3241,usa,usa
3242,usa,usa
3243,usa,usa
3244,usa,usa
3245,usa,usa
3246,usa,usa
3247,usa,uk
3248,usa,usa
3249,usa,usa
3250,usa,usa
3251,usa,usa
3252,usa,usa
3253,japan,japan
3254,usa,usa
3255,usa,usa
3256,usa,usa
3257,usa,usa
3258,usa,usa
3259,usa,japan
3260,uk,usa
3261,canada,canada
3262,usa,canada
3263,usa,usa
3264,uk,uk
3265,usa,usa
3266,usa,usa
3267,usa,usa
3268,west-germany,usa
3269,canada,usa
3270,usa,usa
3271,usa,usa
3272,uk,uk
3273,usa,usa
3274,usa,usa
3275,west-germany,west-germany
3276,usa,usa
3277,west-germany,west-germany
3278,usa,usa
3279,usa,usa
3280,usa,usa
3281,usa,usa
3282,usa,usa
3283,usa,usa
3284,usa,usa
3285,usa,usa
3286,usa,usa
3287,usa,usa
3288,usa,usa
3289,usa,usa
3290,usa,usa
3291,usa,usa
3292,usa,usa
3293,usa,usa
3294,japan,japan
3295,japan,usa
3296,usa,usa
3297,usa,usa
3298,usa,usa
3299,usa,usa
3300,japan,japan
3301,usa,usa
3302,usa,usa
3303,usa,usa
3304,usa,usa
3305,uk,uk
3306,canada,canada
3307,usa,usa
3308,usa,usa
3309,usa,usa
3310,usa,usa
3311,usa,usa
3312,usa,usa
3313,usa,usa
3314,usa,usa
3315,usa,usa
3316,usa,usa
3317,usa,usa
3318,usa,usa
3319,usa,usa
3320,usa,usa
3321,usa,usa
3322,japan,usa
3323,uk,usa
3324,japan,japan
3325,usa,usa
3326,usa,usa
3327,usa,usa
3328,uk,uk
3329,usa,usa
3330,usa,usa
3331,usa,usa
3332,uk,uk
3333,usa,usa
3334,canada,usa
3335,usa,usa
3336,japan,japan
3337,japan,japan
3338,usa,usa
3339,usa,usa
3340,usa,usa
3341,usa,usa
3342,usa,usa
3343,usa,usa
3344,usa,usa
3345,usa,usa
3346,usa,usa
3347,uk,uk
3348,canada,usa
3349,usa,usa
3350,france,france
3351,usa,usa
3352,france,france
3353,usa,usa
3354,uk,uk
3355,usa,usa
3356,usa,usa
3357,france,france
3358,usa,usa
3359,usa,usa
3360,japan,japan
3361,usa,usa
3362,usa,usa
3363,usa,usa
3364,west-germany,usa
3365,usa,usa
3366,uk,uk
3367,usa,usa
3368,france,france
3369,usa,usa
3370,usa,usa
3371,japan,japan
3372,usa,usa
3373,usa,usa
3374,usa,usa
3375,usa,usa
3376,usa,usa
3377,usa,usa
3378,japan,japan
3379,usa,usa
3380,usa,usa
3381,usa,usa
3382,usa,usa
3383,usa,usa
3384,usa,usa
3385,uk,uk
3386,usa,usa
3387,uk,uk
3388,usa,usa
3389,usa,usa
3390,west-germany,usa
3391,usa,usa
3392,uk,usa
3393,usa,usa
3394,usa,usa
3395,usa,usa
3396,usa,usa
3397,usa,usa
3398,usa,usa
3399,uk,uk
3400,usa,usa
3401,usa,usa
3402,usa,usa
3403,usa,usa
3404,usa,usa
3405,usa,usa
3406,usa,usa
3407,usa,usa
3408,usa,usa
3409,usa,usa
3410,usa,usa
3411,usa,uk
3412,usa,usa
3413,uk,usa
3414,usa,usa
3415,usa,usa
3416,usa,usa
3417,usa,usa
3418,usa,usa
3419,usa,usa
3420,usa,usa
3421,usa,usa
3422,usa,usa
3423,usa,usa
3424,usa,usa
3425,japan,usa
3426,usa,usa
3427,japan,japan
3428,usa,usa
3429,usa,usa
3430,canada,usa
3431,uk,usa
3432,usa,usa
3433,usa,usa
3434,usa,usa
3435,canada,usa
3436,usa,usa
3437,usa,usa
3438,usa,usa
3439,canada,usa
3440,usa,usa
3441,usa,usa
3442,usa,usa
3443,usa,usa
3444,usa,usa
3445,usa,usa
3446,usa,usa
3447,usa,usa
3448,canada,usa
3449,usa,usa
3450,usa,usa
3451,usa,usa
3452,usa,usa
3453,canada,usa
3454,usa,usa
3455,usa,usa
3456,japan,usa
3457,usa,france
3458,usa,usa
3459,usa,usa
3460,usa,usa
3461,usa,usa
3462,uk,uk
3463,usa,usa
3464,usa,usa
3465,japan,japan
3466,usa,usa
3467,usa,usa
3468,usa,usa
3469,uk,uk
3470,usa,usa
3471,uk,uk
3472,usa,usa
3473,usa,usa
3474,usa,usa
3475,usa,usa
3476,usa,usa
3477,usa,usa
3478,usa,usa
3479,usa,usa
3480,usa,usa
3481,usa,usa
3482,usa,usa
3483,uk,uk
3484,usa,usa
3485,usa,usa
3486,uk,uk
3487,usa,usa
3488,usa,usa
3489,usa,usa
3490,usa,usa
3491,usa,usa
3492,usa,usa
3493,usa,usa
3494,usa,usa
3495,usa,usa
3496,usa,usa
3497,usa,usa
3498,usa,usa
3499,usa,usa
3500,usa,usa
3501,west-germany,west-germany
3502,usa,usa
3503,usa,usa
3504,japan,usa
3505,uk,usa
3506,usa,usa
3507,usa,usa
3508,uk,uk
3509,usa,usa
3510,usa,usa
3511,usa,usa
3512,usa,usa
3513,uk,uk
3514,usa,usa
3515,usa,usa
3516,usa,usa
3517,usa,usa
3518,usa,usa
3519,canada,canada
3520,usa,usa
3521,usa,usa
3522,uk,uk
3523,usa,usa
3524,japan,japan
3525,usa,usa
3526,usa,usa
3527,usa,usa
3528,usa,usa
3529,usa,usa
3530,japan,japan
3531,usa,usa
3532,usa,usa
3533,usa,usa
3534,canada,usa
3535,usa,usa
3536,canada,usa
3537,usa,usa
3538,usa,usa
3539,usa,usa
3540,usa,usa
3541,usa,usa
3542,usa,usa
3543,usa,usa
3544,uk,uk
3545,west-germany,usa
3546,west-germany,west-germany
3547,usa,usa
3548,canada,usa
3549,usa,usa
3550,usa,usa
3551,usa,usa
3552,uk,uk
3553,usa,usa
3554,usa,usa
3555,usa,west-germany
3556,usa,usa
3557,usa,usa
3558,usa,usa
3559,usa,usa
3560,usa,usa
3561,usa,usa
3562,usa,usa
3563,usa,usa
3564,usa,usa
3565,usa,usa
3566,uk,uk
3567,usa,usa
3568,usa,usa
3569,usa,usa
3570,usa,usa
3571,usa,usa
3572,usa,usa
3573,japan,japan
3574,usa,usa
3575,usa,usa
3576,usa,usa
3577,usa,usa
3578,usa,usa
3579,usa,usa
3580,usa,usa
3581,usa,usa
3582,canada,usa
3583,canada,usa
3584,usa,usa
3585,usa,usa
3586,usa,usa
3587,usa,usa
3588,usa,usa
3589,usa,usa
3590,usa,usa
3591,usa,usa
3592,usa,usa
3593,usa,usa
3594,usa,usa
3595,usa,usa
3596,usa,usa
3597,usa,usa
3598,japan,usa
3599,usa,japan
3600,usa,usa
3601,usa,usa
3602,usa,usa
3603,uk,uk
3604,usa,usa
3605,usa,usa
3606,usa,usa
3607,usa,usa
3608,usa,usa
3609,usa,usa
3610,usa,usa
3611,usa,usa
3612,usa,usa
3613,usa,usa
3614,france,france
3615,usa,usa
3616,usa,usa
3617,usa,usa
3618,usa,usa
3619,usa,usa
3620,usa,usa
3621,usa,usa
3622,canada,usa
3623,usa,usa
3624,usa,usa
3625,usa,usa
3626,usa,usa
3627,usa,usa
3628,usa,usa
3629,usa,usa
3630,usa,usa
3631,usa,usa
3632,usa,usa
3633,usa,usa
3634,usa,usa
3635,usa,usa
3636,france,usa
3637,usa,usa
3638,usa,usa
3639,japan,japan
3640,usa,usa
3641,usa,usa
3642,france,france
3643,usa,usa
3644,usa,usa
3645,usa,usa
3646,usa,usa
3647,usa,usa
3648,usa,usa
3649,uk,uk
3650,usa,usa
3651,usa,usa
3652,usa,usa
3653,canada,usa
3654,france,france
3655,uk,uk
3656,japan,usa
3657,usa,usa
3658,usa,usa
3659,uk,uk
3660,usa,usa
3661,usa,usa
3662,usa,usa
3663,uk,uk
3664,france,france
3665,usa,usa
3666,uk,uk
3667,usa,usa
3668,usa,canada
3669,usa,usa
3670,usa,usa
3671,usa,usa
3672,uk,uk
3673,usa,usa
3674,canada,usa
3675,usa,usa
3676,usa,usa
3677,usa,usa
3678,usa,usa
3679,usa,usa
3680,usa,usa
3681,usa,usa
3682,west-germany,west-germany
3683,usa,usa
3684,usa,usa
3685,usa,usa
3686,usa,usa
3687,usa,usa
3688,usa,usa
3689,usa,usa
3690,canada,usa
3691,usa,usa
3692,usa,usa
3693,usa,usa
3694,usa,usa
3695,usa,usa
3696,usa,usa
3697,usa,usa
3698,usa,usa
3699,usa,usa
3700,usa,japan
3701,usa,usa
3702,usa,usa
3703,usa,usa
3704,usa,usa
3705,usa,usa
3706,usa,usa
3707,canada,canada
3708,usa,usa
3709,canada,canada
3710,japan,japan
3711,japan,usa
3712,usa,usa
3713,usa,usa
3714,usa,usa
3715,usa,usa
3716,usa,usa
3717,uk,uk
3718,usa,usa
3719,usa,usa
3720,usa,usa
3721,usa,usa
3722,usa,usa
3723,usa,usa
3724,usa,usa
3725,usa,usa
3726,west-germany,west-germany
3727,usa,usa
3728,usa,usa
3729,canada,usa
3730,usa,usa
3731,usa,usa
3732,usa,usa
3733,usa,usa
3734,canada,usa
3735,usa,usa
3736,usa,usa
3737,usa,usa
3738,usa,usa
3739,usa,usa
3740,usa,usa
3741,usa,usa
3742,uk,uk
3743,usa,usa
3744,usa,usa
3745,canada,usa
3746,usa,usa
3747,canada,usa
3748,usa,usa
3749,usa,usa
3750,usa,usa
3751,usa,usa
3752,uk,uk
3753,usa,usa
3754,canada,usa
3755,usa,usa
3756,usa,usa
3757,usa,uk
3758,usa,usa
3759,usa,usa
3760,usa,usa
3761,usa,usa
3762,usa,usa
3763,usa,usa
3764,usa,usa
3765,usa,usa
3766,uk,uk
3767,usa,usa
3768,usa,usa
3769,usa,usa
3770,usa,uk
3771,usa,usa
3772,usa,usa
3773,usa,usa
3774,usa,usa
3775,usa,usa
3776,usa,usa
3777,usa,usa
3778,canada,usa
3779,usa,usa
3780,usa,usa
3781,usa,usa
3782,usa,usa
3783,usa,usa
3784,uk,usa
3785,usa,canada
3786,usa,usa
3787,usa,usa
3788,france,france
3789,usa,usa
3790,usa,usa
3791,usa,usa
3792,usa,usa
3793,usa,usa
3794,usa,usa
3795,usa,usa
3796,usa,usa
3797,usa,usa
3798,usa,usa
3799,usa,usa
3800,usa,usa
3801,usa,usa
3802,usa,usa
3803,canada,usa
3804,uk,usa
3805,usa,usa
3806,usa,usa
3807,usa,usa
3808,usa,usa
3809,usa,usa
3810,usa,usa
3811,usa,usa
3812,usa,usa
3813,france,usa
3814,usa,usa
3815,usa,usa
3816,usa,usa
3817,usa,usa
3818,usa,usa
3819,usa,usa
3820,usa,usa
3821,usa,usa
3822,usa,usa
3823,usa,usa
3824,usa,usa
3825,usa,usa
3826,usa,usa
3827,canada,usa
3828,usa,usa
3829,usa,usa
3830,usa,usa
3831,usa,usa
3832,usa,usa
3833,usa,usa
3834,usa,usa
3835,usa,usa
3836,usa,usa
3837,usa,usa
3838,usa,usa
3839,france,france
3840,usa,usa
3841,usa,usa
3842,usa,usa
3843,usa,usa
3844,usa,usa
3845,usa,usa
3846,usa,usa
3847,usa,usa
3848,france,france
3849,canada,usa
3850,usa,usa
3851,canada,usa
3852,usa,usa
3853,usa,usa
3854,usa,usa
3855,usa,usa
3856,usa,usa
3857,usa,usa
3858,canada,usa
3859,usa,usa
3860,usa,usa
3861,uk,usa
3862,usa,usa
3863,west-germany,west-germany
3864,usa,usa
3865,usa,usa
3866,uk,uk
3867,usa,usa
3868,usa,usa
3869,usa,usa
3870,japan,japan
3871,usa,usa
3872,usa,usa
3873,usa,usa
3874,usa,usa
3875,canada,usa
3876,usa,usa
3877,usa,usa
3878,usa,usa
3879,usa,west-germany
3880,usa,usa
3881,usa,usa
3882,usa,usa
3883,usa,usa
3884,usa,usa
3885,usa,usa
3886,uk,uk
3887,canada,canada
3888,usa,usa
3889,canada,usa
3890,usa,usa
3891,usa,usa
3892,usa,usa
3893,usa,usa
3894,usa,usa
3895,usa,usa
3896,usa,usa
3897,usa,usa
3898,usa,usa
3899,usa,usa
3900,usa,usa
3901,usa,usa
3902,usa,usa
3903,usa,usa
3904,usa,usa
3905,usa,usa
3906,usa,usa
3907,usa,usa
3908,usa,usa
3909,usa,usa
3910,usa,usa
3911,usa,usa
3912,usa,usa
3913,usa,usa
3914,usa,usa
3915,usa,usa
3916,usa,usa
3917,usa,usa
3918,usa,usa
3919,usa,usa
3920,usa,usa
3921,canada,usa
3922,uk,uk
3923,usa,usa
3924,usa,usa
3925,usa,usa
3926,usa,usa
3927,usa,usa
3928,usa,usa
3929,canada,canada
3930,usa,usa
3931,usa,usa
3932,usa,usa
3933,usa,usa
3934,usa,usa
3935,usa,usa
3936,usa,usa
3937,usa,usa
3938,uk,uk
3939,usa,usa
3940,usa,usa
3941,usa,usa
3942,usa,usa
3943,usa,usa
3944,usa,usa
3945,usa,usa
3946,usa,usa
3947,usa,usa
3948,usa,usa
3949,usa,usa
3950,usa,usa
3951,usa,usa
3952,usa,usa
3953,usa,usa
3954,uk,uk
3955,west-germany,west-germany
3956,usa,usa
3957,usa,usa
3958,usa,usa
3959,usa,usa
3960,usa,usa
3961,usa,usa
3962,usa,usa
3963,usa,usa
3964,usa,japan
3965,usa,usa
3966,canada,canada
3967,usa,usa
3968,uk,uk
3969,usa,usa
3970,usa,usa
3971,usa,usa
3972,usa,usa
3973,usa,usa
3974,usa,usa
3975,usa,usa
3976,france,france
3977,usa,usa
3978,france,usa
3979,usa,usa
3980,canada,usa
3981,usa,usa
3982,west-germany,west-germany
3983,usa,usa
3984,uk,uk
3985,usa,usa
3986,usa,usa
3987,usa,usa
3988,usa,usa
3989,usa,usa
3990,france,france
3991,west-germany,west-germany
3992,usa,usa
3993,usa,usa
3994,usa,usa
3995,france,france
3996,usa,usa
3997,usa,usa
3998,usa,usa
3999,usa,usa
4000,usa,usa
4001,usa,usa
4002,canada,usa
4003,uk,japan
4004,usa,usa
4005,usa,usa
4006,canada,usa
4007,usa,usa
4008,usa,usa
4009,usa,usa
4010,usa,usa
4011,france,usa
4012,usa,usa
4013,canada,canada
4014,usa,usa
4015,canada,usa
4016,japan,japan
4017,usa,usa
4018,usa,usa
4019,usa,usa
4020,canada,usa
4021,usa,usa
4022,canada,usa
4023,usa,usa
4024,usa,usa
4025,usa,usa
4026,canada,canada
4027,usa,usa
4028,usa,usa
4029,usa,usa
4030,usa,usa
4031,usa,usa
4032,usa,usa
4033,usa,usa
4034,canada,canada
4035,usa,usa
4036,usa,usa
4037,usa,usa
4038,usa,usa
4039,usa,usa
4040,usa,usa
4041,usa,usa
4042,usa,usa
4043,usa,usa
4044,usa,usa
4045,usa,usa
4046,usa,usa
4047,usa,usa
4048,usa,usa
4049,usa,usa
4050,usa,usa
4051,usa,usa
4052,canada,canada
4053,usa,usa
4054,usa,usa
4055,uk,uk
4056,usa,usa
4057,uk,japan
4058,uk,usa
4059,canada,canada
4060,usa,west-germany
4061,usa,usa
4062,usa,usa
4063,usa,usa
4064,usa,usa
4065,france,usa
4066,uk,uk
4067,usa,usa
4068,usa,usa
4069,usa,usa
4070,usa,usa
4071,usa,usa
4072,canada,usa
4073,uk,uk
4074,usa,usa
4075,usa,usa
4076,usa,usa
4077,canada,canada
4078,canada,uk
4079,usa,usa
4080,usa,usa
4081,usa,usa
4082,usa,usa
4083,japan,japan
4084,uk,uk
4085,france,france
4086,japan,japan
4087,japan,japan
4088,canada,canada
4089,usa,usa
4090,usa,usa
4091,usa,usa
4092,usa,usa
4093,canada,usa
4094,usa,usa
4095,usa,uk
4096,usa,usa
4097,canada,uk
4098,canada,canada
4099,usa,usa
4100,usa,usa
4101,usa,usa
4102,usa,usa
4103,usa,usa
4104,usa,usa
4105,usa,usa
4106,uk,uk
4107,usa,usa
4108,japan,japan
4109,usa,usa
4110,usa,usa
4111,usa,usa
4112,usa,usa
4113,uk,usa
4114,usa,usa
4115,uk,uk
4116,usa,usa
4117,usa,usa
4118,usa,usa
4119,usa,usa
4120,canada,usa
4121,usa,usa
4122,usa,usa
4123,usa,usa
4124,usa,usa
4125,japan,japan
4126,usa,usa
4127,usa,usa
4128,canada,usa
4129,canada,usa
4130,usa,usa
4131,usa,usa
4132,usa,usa
4133,usa,usa
4134,usa,usa
4135,usa,usa
4136,usa,usa
4137,usa,usa
4138,usa,usa
4139,usa,usa
4140,usa,usa
4141,usa,usa
4142,usa,usa
4143,usa,usa
4144,usa,usa
4145,usa,uk
4146,west-germany,west-germany
4147,france,france
4148,usa,usa
4149,usa,usa
4150,usa,usa
4151,usa,usa
4152,usa,usa
4153,usa,usa
4154,usa,usa
4155,usa,usa
4156,usa,usa
4157,usa,usa
4158,usa,usa
4159,usa,usa
4160,usa,usa
4161,usa,usa
4162,uk,uk
4163,usa,usa
4164,usa,canada
4165,usa,usa
4166,usa,usa
4167,usa,usa
4168,usa,usa
4169,usa,usa
4170,usa,usa
4171,usa,usa
4172,usa,usa
4173,usa,usa
4174,uk,uk
4175,usa,uk
4176,usa,usa
4177,usa,usa
4178,usa,usa
4179,uk,uk
4180,usa,usa
4181,usa,usa
4182,usa,usa
4183,usa,usa
4184,usa,usa
4185,usa,usa
4186,usa,usa
4187,uk,uk
4188,usa,usa
4189,uk,uk
4190,usa,usa
4191,usa,usa
4192,usa,usa
4193,usa,usa
4194,usa,usa
4195,usa,usa
4196,usa,usa
4197,usa,usa
4198,usa,usa
4199,usa,usa
4200,usa,usa
4201,canada,usa
4202,usa,usa
4203,usa,usa
4204,japan,usa
4205,usa,usa
4206,usa,usa
4207,usa,usa
4208,usa,usa
4209,usa,usa
4210,usa,usa
4211,usa,usa
4212,usa,usa
4213,usa,usa
4214,usa,usa
4215,usa,usa
4216,usa,usa
4217,usa,usa
4218,usa,usa
4219,usa,usa
4220,usa,usa
4221,uk,usa
4222,usa,usa
4223,france,usa
4224,usa,west-germany
4225,usa,usa
4226,japan,japan
4227,uk,uk
4228,usa,usa
4229,usa,usa
4230,usa,usa
4231,uk,usa
4232,usa,usa
4233,usa,usa
4234,usa,usa
4235,uk,usa
4236,usa,usa
4237,usa,usa
4238,usa,usa
4239,usa,usa
4240,canada,canada
4241,west-germany,west-germany
4242,usa,usa
4243,usa,usa
4244,usa,usa
4245,usa,usa
4246,uk,usa
4247,usa,usa
4248,usa,usa
4249,usa,usa
4250,canada,usa
4251,usa,usa
4252,usa,usa
4253,usa,usa
4254,japan,usa
4255,usa,usa
4256,usa,usa
4257,japan,japan
4258,usa,usa
4259,usa,usa
4260,usa,usa
4261,usa,usa
4262,usa,usa
4263,japan,japan
4264,france,usa
4265,usa,usa
4266,usa,usa
4267,usa,usa
4268,japan,japan
4269,japan,japan
4270,usa,usa
4271,usa,usa
4272,usa,usa
4273,usa,usa
4274,usa,usa
4275,uk,uk
4276,usa,usa
4277,usa,usa
4278,usa,usa
4279,usa,usa
4280,usa,usa
4281,usa,usa
4282,west-germany,west-germany
4283,usa,usa
4284,canada,usa
4285,usa,usa
4286,usa,usa
4287,usa,usa
4288,usa,usa
4289,usa,usa
4290,usa,usa
4291,usa,usa
4292,usa,usa
4293,uk,uk
4294,usa,usa
4295,usa,usa
4296,usa,usa
4297,usa,usa
4298,usa,usa
4299,usa,usa
4300,usa,usa
4301,usa,usa
4302,usa,usa
4303,usa,usa
4304,usa,usa
4305,usa,usa
4306,usa,usa
4307,uk,uk
4308,usa,usa
4309,usa,usa
4310,usa,usa
4311,japan,usa
4312,usa,usa
4313,usa,usa
4314,canada,usa
4315,usa,france
4316,usa,usa
4317,usa,usa
4318,canada,canada
4319,usa,usa
4320,japan,usa
4321,usa,usa
4322,usa,usa
4323,usa,usa
4324,usa,usa
4325,usa,usa
4326,usa,usa
4327,usa,usa
4328,usa,usa
4329,usa,usa
4330,usa,usa
4331,usa,usa
4332,usa,usa
4333,usa,usa
4334,usa,usa
4335,usa,usa
4336,usa,usa
4337,usa,usa
4338,usa,usa
4339,usa,usa
4340,usa,usa
4341,usa,usa
4342,usa,usa
4343,usa,usa
4344,usa,usa
4345,usa,usa
4346,usa,usa
4347,canada,uk
4348,usa,usa
4349,usa,usa
4350,usa,usa
4351,usa,usa
4352,usa,usa
4353,usa,usa
4354,usa,usa
4355,usa,usa
4356,usa,usa
4357,usa,usa
4358,usa,usa
4359,usa,usa
4360,usa,usa
4361,usa,usa
4362,japan,japan
4363,usa,usa
4364,usa,usa
4365,usa,usa
4366,usa,usa
4367,usa,usa
4368,usa,usa
4369,usa,usa
4370,usa,usa
4371,usa,usa
4372,usa,usa
4373,france,usa
4374,usa,usa
4375,usa,usa
4376,usa,usa
4377,usa,usa
4378,japan,japan
4379,usa,usa
4380,uk,uk
4381,west-germany,usa
4382,uk,uk
4383,usa,usa
4384,usa,usa
4385,usa,usa
4386,uk,japan
4387,usa,usa
4388,usa,usa
4389,west-germany,uk
4390,usa,usa
4391,usa,usa
4392,usa,usa
4393,uk,usa
4394,usa,usa
4395,usa,usa
4396,canada,usa
4397,usa,usa
4398,usa,usa
4399,usa,usa
4400,usa,usa
4401,france,france
4402,canada,usa
4403,usa,usa
4404,usa,usa
4405,france,france
4406,france,uk
4407,usa,usa
4408,usa,usa
4409,usa,usa
4410,usa,usa
4411,usa,usa
4412,usa,usa
4413,usa,usa
4414,uk,uk
4415,uk,uk
4416,usa,usa
4417,usa,usa
4418,uk,uk
4419,usa,usa
4420,usa,usa
4421,usa,usa
4422,usa,usa
4423,usa,usa
4424,france,france
4425,usa,usa
4426,usa,usa
4427,usa,usa
4428,usa,usa
4429,usa,usa
4430,usa,usa
4431,usa,usa
4432,usa,usa
4433,usa,usa
4434,usa,usa
4435,usa,usa
4436,usa,usa
4437,usa,usa
4438,usa,usa
4439,usa,usa
4440,usa,usa
4441,usa,usa
4442,usa,usa
4443,france,france
4444,usa,usa
4445,uk,uk
4446,usa,usa
4447,usa,usa
4448,usa,usa
4449,usa,usa
4450,usa,usa
4451,usa,usa
4452,usa,canada
4453,usa,usa
4454,usa,usa
4455,usa,usa
4456,usa,usa
4457,france,uk
4458,usa,usa
4459,canada,usa
4460,usa,usa
4461,usa,usa
4462,usa,usa
4463,usa,usa
4464,uk,uk
4465,usa,usa
4466,usa,usa
4467,usa,usa
4468,usa,usa
4469,usa,usa
4470,usa,usa
4471,usa,usa
4472,usa,usa
4473,usa,usa
4474,usa,usa
4475,usa,usa
4476,uk,uk
4477,usa,usa
4478,west-germany,west-germany
4479,usa,usa
4480,usa,usa
4481,usa,usa
4482,usa,usa
4483,usa,usa
4484,usa,usa
4485,uk,uk
4486,usa,usa
4487,usa,usa
4488,usa,usa
4489,uk,uk
4490,usa,usa
4491,usa,usa
4492,usa,usa
4493,canada,usa
4494,usa,usa
4495,usa,usa
4496,usa,usa
4497,usa,usa
4498,usa,usa
4499,usa,usa
4500,usa,usa
4501,usa,usa
4502,usa,canada
4503,usa,usa
4504,usa,usa
4505,usa,usa
4506,usa,usa
4507,usa,usa
4508,canada,canada
4509,usa,usa
4510,usa,usa
4511,usa,usa
4512,usa,usa
4513,canada,usa
4514,japan,japan
4515,usa,usa
4516,usa,usa
4517,usa,usa
4518,usa,usa
4519,usa,usa
4520,usa,usa
4521,usa,usa
4522,usa,usa
4523,usa,france
4524,usa,usa
4525,usa,usa
4526,japan,japan
4527,usa,usa
4528,uk,uk
4529,usa,usa
4530,usa,usa
4531,usa,usa
4532,usa,usa
4533,usa,usa
4534,usa,usa
4535,usa,usa
4536,usa,usa
4537,usa,usa
4538,usa,usa
4539,usa,usa
4540,usa,usa
4541,usa,usa
4542,uk,uk
4543,usa,usa
4544,usa,usa
4545,usa,usa
4546,usa,usa
4547,usa,usa
4548,uk,usa
4549,usa,usa
4550,usa,usa
4551,usa,usa
4552,usa,usa
4553,uk,uk
4554,usa,usa
4555,usa,usa
4556,japan,japan
4557,usa,usa
4558,usa,usa
4559,usa,usa
4560,usa,usa
4561,usa,usa
4562,usa,usa
4563,usa,usa
4564,usa,usa
4565,usa,usa
4566,usa,usa
4567,usa,usa
4568,usa,usa
4569,uk,uk
4570,west-germany,usa
4571,japan,japan
4572,usa,usa
4573,uk,uk
4574,usa,usa
4575,usa,usa
4576,japan,japan
4577,usa,usa
4578,usa,usa
4579,usa,usa
4580,usa,usa
4581,france,uk
4582,canada,canada
4583,usa,usa
4584,usa,usa
4585,france,usa
4586,usa,usa
4587,usa,usa
4588,usa,usa
4589,west-germany,west-germany
4590,canada,usa
4591,usa,usa
4592,usa,usa
4593,usa,usa
4594,japan,uk
4595,uk,uk
4596,usa,usa
4597,usa,usa
4598,usa,usa
4599,usa,usa
4600,uk,uk
4601,usa,usa
4602,usa,usa
4603,usa,usa
4604,usa,usa
4605,france,france
4606,usa,usa
4607,usa,usa
4608,usa,usa
4609,uk,uk
4610,usa,usa
4611,usa,usa
4612,usa,usa
4613,uk,uk
4614,usa,usa
4615,usa,usa
4616,usa,usa
4617,usa,usa
4618,usa,usa
4619,usa,usa
4620,usa,usa
4621,usa,usa
4622,usa,usa
4623,usa,usa
4624,usa,usa
4625,uk,usa
4626,usa,usa
4627,usa,usa
4628,usa,usa
4629,usa,usa
4630,usa,usa
4631,usa,usa
4632,usa,usa
4633,usa,usa
4634,usa,usa
4635,usa,usa
4636,usa,usa
4637,canada,usa
4638,usa,usa
4639,usa,usa
4640,usa,usa
4641,west-germany,west-germany
4642,usa,usa
4643,usa,usa
4644,usa,usa
4645,usa,usa
4646,usa,usa
4647,canada,canada
4648,usa,usa
4649,usa,west-germany
4650,usa,usa
4651,uk,uk
4652,usa,usa
4653,canada,canada
4654,usa,usa
4655,usa,usa
4656,usa,usa
4657,canada,usa
4658,usa,usa
4659,usa,usa
4660,usa,usa
4661,canada,canada
4662,usa,usa
4663,usa,usa
4664,usa,usa
4665,canada,canada
4666,usa,usa
4667,usa,usa
4668,usa,usa
4669,usa,usa
4670,usa,usa
4671,canada,usa
4672,usa,usa
4673,west-germany,usa
4674,usa,usa
4675,usa,usa
4676,canada,usa
4677,west-germany,west-germany
4678,usa,usa
4679,canada,usa
4680,usa,usa
4681,usa,usa
4682,usa,usa
4683,usa,usa
4684,usa,usa
4685,usa,usa
4686,usa,usa
4687,usa,usa
4688,usa,usa
4689,usa,usa
4690,usa,usa
4691,usa,usa
4692,usa,usa
4693,usa,usa
4694,usa,usa
4695,usa,usa
4696,usa,usa
4697,usa,usa
4698,usa,usa
4699,usa,usa
4700,usa,usa
4701,usa,usa
4702,usa,usa
4703,usa,usa
4704,usa,usa
4705,usa,usa
4706,usa,usa
4707,canada,usa
4708,usa,usa
4709,usa,usa
4710,usa,usa
4711,usa,usa
4712,usa,usa
4713,usa,usa
4714,usa,usa
4715,japan,japan
4716,usa,usa
4717,uk,uk
4718,japan,japan
4719,usa,usa
4720,usa,usa
4721,usa,usa
4722,canada,usa
4723,usa,usa
4724,usa,usa
4725,usa,usa
4726,usa,usa
4727,usa,usa
4728,usa,usa
4729,usa,usa
4730,usa,usa
4731,usa,usa
4732,usa,usa
4733,usa,usa
4734,usa,usa
4735,uk,uk
4736,usa,usa
4737,usa,usa
4738,usa,france
4739,usa,usa
4740,usa,usa
4741,usa,usa
4742,usa,usa
4743,usa,usa
4744,usa,usa
4745,usa,usa
