Sample index,Actual category,Classification result
3203,uk,usa
3204,usa,usa
3205,usa,usa
3206,usa,usa
3207,uk,usa
3208,usa,usa
3209,usa,usa
3210,usa,usa
3211,usa,usa
3212,usa,usa
3213,usa,usa
3214,usa,usa
3215,usa,usa
3216,usa,usa
3217,uk,uk
3218,usa,canada
3219,usa,usa
3220,usa,usa
3221,usa,usa
3222,usa,usa
3223,usa,usa
3224,usa,usa
3225,japan,japan
3226,usa,usa
3227,usa,usa
3228,usa,usa
3229,usa,usa
3230,usa,usa
3231,canada,usa
3232,usa,usa
3233,usa,usa
3234,usa,usa
3235,usa,usa
3236,usa,usa
3237,usa,usa
3238,usa,usa
3239,usa,usa
3240,usa,usa
3241,usa,usa
3242,usa,usa
3243,usa,usa
3244,usa,usa
3245,usa,usa
3246,uk,usa
3247,usa,usa
3248,usa,usa
3249,usa,usa
3250,usa,usa
3251,usa,usa
3252,usa,usa
3253,usa,usa
3254,usa,usa
3255,usa,usa
3256,usa,usa
3257,usa,usa
3258,france,france
3259,usa,usa
3260,usa,usa
3261,uk,usa
3262,uk,usa
3263,uk,uk
3264,usa,usa
3265,usa,usa
3266,canada,usa
3267,usa,usa
3268,usa,usa
3269,usa,usa
3270,canada,usa
3271,usa,usa
3272,usa,usa
3273,usa,usa
3274,usa,usa
3275,usa,usa
3276,usa,usa
3277,usa,usa
3278,usa,usa
3279,usa,usa
3280,uk,uk
3281,canada,usa
3282,canada,usa
3283,usa,usa
3284,usa,usa
3285,usa,usa
3286,usa,usa
3287,usa,usa
3288,canada,usa
3289,usa,usa
3290,usa,usa
3291,usa,usa
3292,uk,uk
3293,usa,usa
3294,usa,usa
3295,usa,usa
3296,usa,usa
3297,usa,usa
3298,usa,usa
3299,uk,uk
3300,usa,usa
3301,usa,usa
3302,canada,usa
3303,usa,usa
3304,usa,usa
3305,usa,usa
3306,usa,usa
3307,usa,usa
3308,usa,usa
3309,west-germany,west-germany
3310,usa,usa
3311,canada,usa
3312,usa,usa
3313,usa,usa
3314,usa,usa
3315,usa,usa
3316,usa,france
3317,usa,usa
3318,usa,usa
3319,usa,usa
3320,usa,usa
3321,usa,usa
3322,usa,usa
3323,usa,usa
3324,usa,usa
3325,usa,usa
3326,usa,usa
3327,usa,usa
3328,usa,usa
3329,usa,usa
3330,usa,usa
3331,usa,usa
3332,usa,usa
3333,usa,usa
3334,usa,france
3335,usa,usa
3336,japan,japan
3337,usa,usa
3338,usa,usa
3339,usa,usa
3340,usa,usa
3341,usa,usa
3342,uk,uk
3343,usa,usa
3344,usa,usa
3345,usa,usa
3346,usa,usa
3347,usa,usa
3348,usa,usa
3349,usa,usa
3350,usa,usa
3351,usa,usa
3352,usa,usa
3353,usa,usa
3354,usa,usa
3355,usa,usa
3356,usa,usa
3357,usa,usa
3358,usa,usa
3359,usa,usa
3360,usa,usa
3361,usa,usa
3362,uk,uk
3363,usa,usa
3364,usa,usa
3365,usa,usa
3366,usa,usa
3367,canada,usa
3368,usa,usa
3369,usa,usa
3370,usa,usa
3371,usa,usa
3372,usa,usa
3373,france,france
3374,usa,usa
3375,usa,usa
3376,usa,usa
3377,usa,usa
3378,usa,usa
3379,canada,usa
3380,usa,usa
3381,usa,usa
3382,usa,usa
3383,usa,usa
3384,usa,usa
3385,usa,usa
3386,usa,usa
3387,usa,usa
3388,usa,usa
3389,usa,usa
3390,usa,usa
3391,usa,usa
3392,usa,usa
3393,usa,usa
3394,uk,uk
3395,usa,usa
3396,usa,usa
3397,uk,uk
3398,usa,usa
3399,usa,usa
3400,usa,usa
3401,canada,usa
3402,usa,usa
3403,usa,usa
3404,canada,usa
3405,usa,usa
3406,usa,usa
3407,usa,usa
3408,usa,usa
3409,west-germany,usa
3410,usa,usa
3411,usa,usa
3412,uk,uk
3413,usa,usa
3414,usa,uk
3415,usa,usa
3416,usa,usa
3417,uk,uk
3418,canada,usa
3419,japan,japan
3420,usa,usa
3421,usa,usa
3422,usa,usa
3423,canada,canada
3424,usa,usa
3425,west-germany,usa
3426,usa,usa
3427,usa,usa
3428,france,france
3429,usa,usa
3430,usa,usa
3431,usa,usa
3432,usa,usa
3433,usa,usa
3434,usa,usa
3435,usa,usa
3436,usa,usa
3437,usa,usa
3438,usa,usa
3439,usa,usa
3440,usa,usa
3441,uk,uk
3442,west-germany,usa
3443,usa,usa
3444,usa,usa
3445,usa,usa
3446,usa,usa
3447,usa,usa
3448,usa,usa
3449,usa,usa
3450,canada,usa
3451,canada,usa
3452,usa,usa
3453,usa,usa
3454,uk,uk
3455,usa,usa
3456,usa,usa
3457,usa,usa
3458,canada,usa
3459,canada,usa
3460,usa,usa
3461,canada,usa
3462,usa,usa
3463,usa,usa
3464,usa,usa
3465,usa,usa
3466,usa,usa
3467,usa,usa
3468,usa,usa
3469,usa,usa
3470,usa,usa
3471,usa,usa
3472,japan,japan
3473,usa,usa
3474,uk,uk
3475,usa,usa
3476,usa,usa
3477,usa,west-germany
3478,usa,usa
3479,usa,usa
3480,usa,usa
3481,usa,usa
3482,west-germany,usa
3483,usa,usa
3484,usa,usa
3485,usa,usa
3486,usa,usa
3487,usa,usa
3488,france,uk
3489,usa,usa
3490,usa,usa
3491,usa,usa
3492,usa,usa
3493,usa,usa
3494,usa,usa
3495,usa,usa
3496,usa,usa
3497,usa,usa
3498,france,usa
3499,usa,usa
3500,usa,usa
3501,usa,usa
3502,usa,usa
3503,canada,usa
3504,canada,usa
3505,canada,canada
3506,west-germany,usa
3507,japan,japan
3508,japan,japan
3509,usa,usa
3510,usa,usa
3511,usa,usa
3512,france,usa
3513,uk,usa
3514,canada,usa
3515,france,usa
3516,usa,usa
3517,usa,usa
3518,uk,uk
3519,usa,usa
3520,usa,usa
3521,usa,canada
3522,usa,usa
3523,usa,usa
3524,usa,usa
3525,usa,usa
3526,uk,uk
3527,usa,usa
3528,usa,usa
3529,usa,usa
3530,uk,uk
3531,usa,usa
3532,usa,usa
3533,usa,usa
3534,usa,usa
3535,usa,usa
3536,usa,usa
3537,usa,usa
3538,usa,usa
3539,usa,usa
3540,usa,usa
3541,usa,usa
3542,usa,usa
3543,usa,japan
3544,usa,usa
3545,usa,usa
3546,japan,usa
3547,usa,usa
3548,canada,usa
3549,usa,uk
3550,usa,usa
3551,france,france
3552,usa,usa
3553,usa,usa
3554,usa,usa
3555,usa,usa
3556,usa,usa
3557,usa,usa
3558,usa,usa
3559,usa,usa
3560,usa,usa
3561,usa,usa
3562,usa,usa
3563,usa,usa
3564,canada,canada
3565,usa,usa
3566,usa,usa
3567,usa,usa
3568,usa,usa
3569,usa,usa
3570,west-germany,west-germany
3571,usa,usa
3572,usa,usa
3573,usa,usa
3574,usa,usa
3575,usa,usa
3576,canada,usa
3577,usa,usa
3578,usa,usa
3579,usa,usa
3580,usa,usa
3581,usa,usa
3582,canada,canada
3583,usa,usa
3584,usa,usa
3585,usa,usa
3586,usa,usa
3587,usa,usa
3588,canada,canada
3589,usa,usa
3590,usa,usa
3591,usa,usa
3592,usa,usa
3593,canada,usa
3594,france,france
3595,usa,uk
3596,uk,uk
3597,usa,usa
3598,usa,usa
3599,usa,usa
3600,usa,usa
3601,france,usa
3602,usa,usa
3603,usa,usa
3604,usa,usa
3605,usa,usa
3606,usa,usa
3607,usa,usa
3608,usa,usa
3609,usa,usa
3610,usa,usa
3611,usa,usa
3612,france,usa
3613,usa,usa
3614,usa,usa
3615,japan,japan
3616,usa,usa
3617,usa,usa
3618,usa,usa
3619,usa,usa
3620,usa,usa
3621,uk,usa
3622,usa,usa
3623,usa,canada
3624,france,usa
3625,uk,uk
3626,france,france
3627,usa,usa
3628,usa,usa
3629,usa,usa
3630,usa,usa
3631,usa,usa
3632,usa,usa
3633,usa,usa
3634,canada,usa
3635,usa,usa
3636,usa,usa
3637,usa,usa
3638,japan,japan
3639,canada,canada
3640,usa,usa
3641,uk,uk
3642,usa,usa
3643,france,france
3644,usa,usa
3645,uk,uk
3646,usa,usa
3647,usa,usa
3648,usa,usa
3649,usa,usa
3650,usa,usa
3651,uk,usa
3652,france,usa
3653,japan,japan
3654,uk,usa
3655,usa,usa
3656,usa,usa
3657,usa,usa
3658,uk,uk
3659,usa,usa
3660,usa,usa
3661,usa,usa
3662,usa,usa
3663,usa,usa
3664,usa,usa
3665,usa,usa
3666,usa,usa
3667,usa,usa
3668,canada,usa
3669,uk,usa
3670,usa,usa
3671,usa,usa
3672,usa,usa
3673,usa,usa
3674,usa,usa
3675,usa,usa
3676,west-germany,usa
3677,usa,usa
3678,usa,usa
3679,usa,usa
3680,usa,usa
3681,usa,usa
3682,usa,usa
3683,usa,usa
3684,usa,usa
3685,usa,usa
3686,usa,usa
3687,usa,usa
3688,usa,usa
3689,usa,usa
3690,uk,uk
3691,usa,usa
3692,usa,usa
3693,usa,usa
3694,usa,usa
3695,usa,usa
3696,usa,usa
3697,usa,usa
3698,usa,usa
3699,usa,france
3700,usa,usa
3701,usa,usa
3702,usa,usa
3703,usa,usa
3704,usa,usa
3705,usa,usa
3706,canada,usa
3707,usa,usa
3708,usa,usa
3709,usa,usa
3710,usa,usa
3711,usa,usa
3712,uk,uk
3713,usa,usa
3714,usa,usa
3715,usa,uk
3716,usa,usa
3717,usa,usa
3718,usa,usa
3719,usa,usa
3720,france,france
3721,usa,usa
3722,usa,usa
3723,usa,usa
3724,usa,usa
3725,usa,usa
3726,usa,usa
3727,usa,usa
3728,france,france
3729,usa,usa
3730,usa,usa
3731,usa,usa
3732,usa,france
3733,japan,japan
3734,canada,usa
3735,usa,usa
3736,japan,japan
3737,japan,usa
3738,japan,usa
3739,usa,usa
3740,uk,uk
3741,usa,usa
3742,usa,usa
3743,usa,usa
3744,usa,usa
3745,uk,uk
3746,japan,japan
3747,usa,usa
3748,usa,usa
3749,usa,usa
3750,usa,usa
3751,usa,usa
3752,uk,usa
3753,uk,uk
3754,usa,usa
3755,usa,usa
3756,usa,usa
3757,usa,usa
3758,usa,usa
3759,japan,japan
3760,usa,usa
3761,usa,usa
3762,usa,usa
3763,usa,usa
3764,canada,usa
3765,west-germany,usa
3766,usa,usa
3767,france,france
3768,usa,usa
3769,france,france
3770,usa,usa
3771,usa,usa
3772,usa,usa
3773,usa,usa
3774,canada,canada
3775,usa,usa
3776,usa,usa
3777,france,france
3778,usa,usa
3779,usa,usa
3780,usa,usa
3781,usa,usa
3782,usa,usa
3783,usa,usa
3784,usa,usa
3785,usa,usa
3786,usa,usa
3787,canada,canada
3788,usa,usa
3789,usa,usa
3790,usa,usa
3791,usa,usa
3792,usa,usa
3793,usa,usa
3794,usa,usa
3795,canada,usa
3796,usa,usa
3797,japan,japan
3798,usa,usa
3799,usa,usa
3800,japan,japan
3801,usa,usa
3802,usa,usa
3803,uk,france
3804,usa,usa
3805,usa,usa
3806,france,france
3807,usa,usa
3808,usa,usa
3809,usa,usa
3810,usa,usa
3811,west-germany,usa
3812,usa,usa
3813,usa,usa
3814,usa,usa
3815,usa,usa
3816,usa,usa
3817,usa,usa
3818,usa,usa
3819,usa,usa
3820,usa,usa
3821,japan,usa
3822,usa,usa
3823,west-germany,usa
3824,usa,usa
3825,usa,usa
3826,usa,usa
3827,usa,usa
3828,japan,japan
3829,usa,usa
3830,usa,usa
3831,usa,usa
3832,uk,uk
3833,usa,usa
3834,usa,usa
3835,usa,usa
3836,usa,usa
3837,usa,usa
3838,canada,usa
3839,usa,usa
3840,uk,uk
3841,japan,usa
3842,west-germany,japan
3843,usa,usa
3844,uk,uk
3845,usa,usa
3846,canada,usa
3847,usa,usa
3848,usa,usa
3849,usa,usa
3850,uk,uk
3851,usa,usa
3852,usa,usa
3853,usa,usa
3854,uk,japan
3855,france,france
3856,usa,usa
3857,usa,usa
3858,uk,usa
3859,usa,usa
3860,usa,usa
3861,usa,usa
3862,usa,usa
3863,usa,usa
3864,usa,usa
3865,usa,usa
3866,usa,usa
3867,usa,usa
3868,canada,usa
3869,usa,usa
3870,usa,usa
3871,usa,usa
3872,usa,usa
3873,usa,usa
3874,usa,usa
3875,canada,usa
3876,west-germany,west-germany
3877,west-germany,west-germany
3878,usa,usa
3879,usa,usa
3880,usa,usa
3881,canada,canada
3882,usa,usa
3883,canada,usa
3884,usa,usa
3885,usa,usa
3886,usa,usa
3887,usa,usa
3888,usa,usa
3889,usa,usa
3890,usa,usa
3891,uk,uk
3892,usa,usa
3893,canada,usa
3894,uk,uk
3895,west-germany,west-germany
3896,uk,uk
3897,usa,usa
3898,usa,usa
3899,usa,usa
3900,france,france
3901,canada,usa
3902,usa,usa
3903,usa,usa
3904,usa,usa
3905,usa,usa
3906,japan,usa
3907,usa,usa
3908,usa,usa
3909,usa,usa
3910,usa,usa
3911,west-germany,usa
3912,usa,usa
3913,usa,usa
3914,uk,uk
3915,usa,usa
3916,usa,usa
3917,usa,usa
3918,japan,japan
3919,usa,usa
3920,usa,usa
3921,japan,usa
3922,usa,usa
3923,usa,usa
3924,usa,usa
3925,usa,usa
3926,uk,uk
3927,canada,canada
3928,usa,usa
3929,usa,usa
3930,usa,usa
3931,usa,usa
3932,usa,usa
3933,usa,usa
3934,usa,usa
3935,usa,usa
3936,usa,usa
3937,usa,usa
3938,usa,usa
3939,usa,usa
3940,west-germany,west-germany
3941,usa,usa
3942,usa,usa
3943,usa,usa
3944,usa,usa
3945,usa,usa
3946,usa,usa
3947,usa,usa
3948,uk,uk
3949,usa,usa
3950,west-germany,usa
3951,usa,usa
3952,usa,usa
3953,usa,usa
3954,usa,usa
3955,canada,usa
3956,usa,usa
3957,usa,usa
3958,usa,usa
3959,usa,usa
3960,canada,usa
3961,usa,usa
3962,uk,uk
3963,usa,usa
3964,usa,usa
3965,japan,japan
3966,usa,usa
3967,usa,usa
3968,usa,usa
3969,uk,uk
3970,usa,usa
3971,usa,usa
3972,usa,usa
3973,usa,usa
3974,uk,uk
3975,usa,usa
3976,canada,usa
3977,usa,usa
3978,japan,usa
3979,uk,uk
3980,usa,usa
3981,usa,usa
3982,usa,usa
3983,usa,usa
3984,japan,usa
3985,canada,canada
3986,canada,usa
3987,usa,usa
3988,canada,usa
3989,usa,usa
3990,usa,usa
3991,usa,usa
3992,uk,uk
3993,usa,usa
3994,usa,usa
3995,usa,usa
3996,usa,usa
3997,usa,usa
3998,usa,usa
3999,usa,usa
4000,usa,usa
4001,usa,usa
4002,japan,japan
4003,uk,uk
4004,japan,japan
4005,usa,usa
4006,usa,usa
4007,usa,usa
4008,usa,usa
4009,usa,usa
4010,usa,usa
4011,uk,uk
4012,usa,usa
4013,uk,uk
4014,west-germany,usa
4015,uk,uk
4016,usa,usa
4017,canada,canada
4018,west-germany,usa
4019,usa,usa
4020,usa,usa
4021,usa,usa
4022,usa,usa
4023,usa,usa
4024,usa,usa
4025,usa,usa
4026,usa,usa
4027,usa,usa
4028,usa,usa
4029,usa,usa
4030,usa,usa
4031,usa,usa
4032,canada,usa
4033,usa,usa
4034,france,usa
4035,usa,usa
4036,usa,usa
4037,uk,uk
4038,usa,usa
4039,usa,usa
4040,usa,usa
4041,usa,usa
4042,usa,usa
4043,usa,usa
4044,usa,usa
4045,usa,usa
4046,usa,usa
4047,usa,usa
4048,usa,usa
4049,canada,canada
4050,usa,usa
4051,usa,usa
4052,japan,japan
4053,france,france
4054,japan,japan
4055,usa,usa
4056,usa,usa
4057,usa,usa
4058,japan,japan
4059,usa,usa
4060,france,uk
4061,japan,usa
4062,usa,usa
4063,usa,usa
4064,usa,usa
4065,usa,usa
4066,usa,usa
4067,usa,usa
4068,usa,usa
4069,usa,usa
4070,france,france
4071,usa,usa
4072,usa,usa
4073,usa,usa
4074,usa,usa
4075,usa,usa
4076,japan,japan
4077,usa,usa
4078,usa,usa
4079,usa,usa
4080,usa,usa
4081,uk,uk
4082,usa,usa
4083,usa,usa
4084,usa,usa
4085,usa,usa
4086,usa,usa
4087,usa,usa
4088,usa,usa
4089,usa,usa
4090,usa,usa
4091,usa,usa
4092,usa,usa
4093,usa,usa
4094,canada,usa
4095,usa,usa
4096,usa,usa
4097,usa,usa
4098,usa,usa
4099,usa,usa
4100,usa,usa
4101,usa,usa
4102,usa,usa
4103,usa,usa
4104,usa,usa
4105,usa,usa
4106,usa,usa
4107,usa,usa
4108,usa,usa
4109,usa,usa
4110,canada,canada
4111,uk,uk
4112,usa,usa
4113,usa,usa
4114,usa,usa
4115,usa,usa
4116,canada,canada
4117,usa,usa
4118,usa,usa
4119,usa,usa
4120,usa,usa
4121,west-germany,west-germany
4122,usa,usa
4123,usa,usa
4124,japan,japan
4125,usa,usa
4126,usa,usa
4127,usa,usa
4128,uk,uk
4129,west-germany,usa
4130,usa,usa
4131,usa,usa
4132,japan,usa
4133,usa,usa
4134,usa,usa
4135,usa,usa
4136,canada,canada
4137,usa,usa
4138,usa,usa
4139,usa,usa
4140,usa,usa
4141,usa,usa
4142,usa,usa
4143,usa,usa
4144,canada,usa
4145,usa,usa
4146,usa,usa
4147,usa,usa
4148,france,usa
4149,usa,usa
4150,canada,usa
4151,usa,usa
4152,usa,usa
4153,usa,usa
4154,usa,usa
4155,usa,usa
4156,france,france
4157,usa,canada
4158,usa,usa
4159,usa,usa
4160,usa,usa
4161,usa,usa
4162,usa,usa
4163,canada,usa
4164,canada,uk
4165,france,france
4166,usa,usa
4167,usa,usa
4168,usa,usa
4169,usa,usa
4170,usa,usa
4171,usa,usa
4172,usa,usa
4173,usa,usa
4174,canada,usa
4175,usa,usa
4176,uk,uk
4177,usa,usa
4178,usa,usa
4179,west-germany,west-germany
4180,usa,usa
4181,usa,usa
4182,usa,usa
4183,canada,usa
4184,usa,usa
4185,usa,usa
4186,canada,canada
4187,usa,usa
4188,canada,canada
4189,usa,usa
4190,usa,usa
4191,usa,usa
4192,usa,usa
4193,usa,usa
4194,usa,usa
4195,usa,usa
4196,usa,usa
4197,uk,usa
4198,france,usa
4199,usa,usa
4200,usa,usa
4201,usa,usa
4202,usa,usa
4203,usa,usa
4204,usa,usa
4205,usa,west-germany
4206,canada,canada
4207,usa,usa
4208,usa,usa
4209,usa,usa
4210,usa,uk
4211,usa,usa
4212,france,france
4213,usa,usa
4214,uk,uk
4215,usa,usa
4216,usa,usa
4217,usa,usa
4218,canada,canada
4219,usa,usa
4220,usa,usa
4221,uk,uk
4222,usa,usa
4223,usa,usa
4224,usa,usa
4225,usa,usa
4226,usa,usa
4227,usa,usa
4228,canada,usa
4229,uk,uk
4230,usa,usa
4231,usa,usa
4232,usa,usa
4233,usa,usa
4234,canada,usa
4235,usa,usa
4236,usa,usa
4237,usa,canada
4238,usa,usa
4239,usa,usa
4240,france,france
4241,usa,usa
4242,canada,usa
4243,usa,usa
4244,canada,canada
4245,usa,usa
4246,canada,usa
4247,usa,usa
4248,usa,usa
4249,usa,usa
4250,usa,usa
4251,usa,usa
4252,uk,uk
4253,usa,usa
4254,usa,usa
4255,usa,usa
4256,usa,usa
4257,japan,japan
4258,usa,usa
4259,uk,uk
4260,usa,usa
4261,usa,usa
4262,usa,usa
4263,uk,uk
4264,usa,usa
4265,usa,usa
4266,west-germany,usa
4267,usa,usa
4268,uk,uk
4269,usa,usa
4270,usa,usa
4271,usa,usa
4272,usa,usa
4273,usa,usa
4274,uk,uk
4275,usa,usa
4276,canada,usa
4277,usa,usa
4278,usa,usa
4279,usa,usa
4280,uk,uk
4281,japan,japan
4282,usa,usa
4283,usa,usa
4284,usa,usa
4285,usa,usa
4286,west-germany,usa
4287,usa,usa
4288,usa,usa
4289,usa,usa
4290,usa,usa
4291,usa,usa
4292,usa,usa
4293,japan,japan
4294,japan,japan
4295,usa,west-germany
4296,usa,usa
4297,usa,usa
4298,usa,usa
4299,usa,usa
4300,usa,usa
4301,japan,japan
4302,usa,usa
4303,usa,usa
4304,usa,usa
4305,usa,usa
4306,uk,uk
4307,usa,usa
4308,usa,usa
4309,usa,usa
4310,usa,usa
4311,uk,uk
4312,usa,usa
4313,usa,usa
4314,usa,usa
4315,usa,usa
4316,usa,usa
4317,usa,usa
4318,usa,usa
4319,usa,usa
4320,usa,usa
4321,usa,usa
4322,usa,usa
4323,usa,usa
4324,usa,usa
4325,usa,usa
4326,usa,usa
4327,usa,usa
4328,usa,usa
4329,usa,usa
4330,usa,usa
4331,usa,usa
4332,usa,usa
4333,usa,usa
4334,usa,usa
4335,usa,usa
4336,usa,usa
4337,usa,usa
4338,usa,usa
4339,usa,usa
4340,usa,usa
4341,usa,usa
4342,usa,usa
4343,usa,usa
4344,usa,usa
4345,uk,uk
4346,usa,usa
4347,usa,usa
4348,usa,usa
4349,usa,usa
4350,japan,japan
4351,usa,usa
4352,usa,usa
4353,usa,usa
4354,usa,usa
4355,usa,usa
4356,usa,usa
4357,usa,usa
4358,usa,usa
4359,france,france
4360,usa,usa
4361,usa,usa
4362,usa,usa
4363,usa,usa
4364,usa,canada
4365,usa,usa
4366,usa,usa
4367,uk,uk
4368,usa,usa
4369,usa,usa
4370,uk,uk
4371,usa,usa
4372,usa,usa
4373,usa,usa
4374,usa,usa
4375,usa,usa
4376,usa,usa
4377,canada,canada
4378,usa,usa
4379,usa,usa
4380,usa,usa
4381,usa,usa
4382,usa,usa
4383,usa,usa
4384,canada,usa
4385,usa,usa
4386,usa,usa
4387,usa,usa
4388,usa,usa
4389,uk,uk
4390,usa,usa
4391,japan,japan
4392,usa,usa
4393,uk,usa
4394,usa,usa
4395,usa,usa
4396,usa,usa
4397,usa,usa
4398,usa,uk
4399,usa,usa
4400,usa,usa
4401,canada,france
4402,usa,usa
4403,usa,usa
4404,uk,uk
4405,canada,usa
4406,usa,usa
4407,usa,usa
4408,usa,usa
4409,usa,usa
4410,usa,usa
4411,usa,usa
4412,usa,usa
4413,japan,japan
4414,usa,usa
4415,usa,usa
4416,usa,usa
4417,usa,usa
4418,usa,usa
4419,usa,usa
4420,usa,usa
4421,usa,usa
4422,usa,usa
4423,usa,usa
4424,usa,usa
4425,usa,usa
4426,usa,usa
4427,usa,usa
4428,usa,usa
4429,usa,usa
4430,usa,usa
4431,uk,uk
4432,usa,usa
4433,usa,usa
4434,usa,usa
4435,usa,usa
4436,usa,usa
4437,usa,usa
4438,usa,usa
4439,japan,japan
4440,usa,usa
4441,usa,usa
4442,usa,usa
4443,canada,usa
4444,canada,canada
4445,usa,usa
4446,usa,usa
4447,usa,usa
4448,usa,usa
4449,usa,usa
4450,usa,usa
4451,usa,usa
4452,usa,usa
4453,usa,usa
4454,usa,usa
4455,usa,usa
4456,canada,usa
4457,japan,usa
4458,usa,usa
4459,canada,usa
4460,usa,usa
4461,usa,usa
4462,usa,usa
4463,usa,usa
4464,usa,usa
4465,usa,usa
4466,usa,usa
4467,uk,uk
4468,usa,usa
4469,usa,usa
4470,usa,usa
4471,usa,usa
4472,usa,usa
4473,usa,usa
4474,uk,usa
4475,usa,usa
4476,usa,usa
4477,usa,usa
4478,usa,usa
4479,canada,usa
4480,usa,usa
4481,usa,usa
4482,usa,usa
4483,usa,usa
4484,uk,usa
4485,usa,usa
4486,uk,uk
4487,usa,usa
4488,usa,usa
4489,usa,usa
4490,usa,usa
4491,usa,usa
4492,usa,usa
4493,usa,usa
4494,usa,usa
4495,usa,usa
4496,usa,usa
4497,japan,usa
4498,usa,usa
4499,usa,usa
4500,usa,usa
4501,usa,usa
4502,usa,usa
4503,usa,usa
4504,usa,usa
4505,usa,usa
4506,uk,usa
4507,usa,usa
4508,usa,usa
4509,uk,uk
4510,usa,usa
4511,uk,uk
4512,usa,usa
4513,usa,usa
4514,japan,usa
4515,uk,uk
4516,usa,usa
4517,usa,usa
4518,usa,usa
4519,usa,usa
4520,usa,usa
4521,canada,canada
4522,usa,usa
4523,usa,usa
4524,usa,usa
4525,usa,usa
4526,usa,usa
4527,canada,usa
4528,usa,usa
4529,usa,usa
4530,usa,usa
4531,usa,usa
4532,usa,usa
4533,uk,uk
4534,usa,usa
4535,usa,usa
4536,usa,usa
4537,usa,usa
4538,japan,japan
4539,usa,usa
4540,usa,usa
4541,canada,canada
4542,usa,usa
4543,west-germany,usa
4544,usa,usa
4545,usa,usa
4546,usa,usa
4547,usa,usa
4548,usa,usa
4549,canada,canada
4550,usa,usa
4551,usa,usa
4552,usa,usa
4553,usa,usa
4554,usa,usa
4555,usa,usa
4556,usa,usa
4557,usa,usa
4558,usa,usa
4559,usa,usa
4560,usa,usa
4561,usa,usa
4562,usa,usa
4563,usa,usa
4564,usa,usa
4565,usa,usa
4566,japan,japan
4567,usa,usa
4568,usa,usa
4569,usa,usa
4570,usa,usa
4571,usa,usa
4572,west-germany,west-germany
4573,canada,usa
4574,canada,usa
4575,usa,usa
4576,usa,usa
4577,usa,usa
4578,usa,usa
4579,usa,usa
4580,usa,usa
4581,usa,usa
4582,usa,usa
4583,usa,usa
4584,usa,usa
4585,usa,usa
4586,usa,usa
4587,usa,usa
4588,usa,usa
4589,usa,usa
4590,uk,uk
4591,usa,usa
4592,usa,usa
4593,usa,usa
4594,west-germany,usa
4595,usa,usa
4596,usa,usa
4597,usa,usa
4598,usa,usa
4599,usa,usa
4600,usa,usa
4601,usa,usa
4602,usa,usa
4603,france,france
4604,usa,usa
4605,uk,uk
4606,usa,usa
4607,usa,usa
4608,usa,usa
4609,usa,usa
4610,usa,usa
4611,france,france
4612,france,usa
4613,usa,usa
4614,usa,usa
4615,usa,usa
4616,usa,usa
4617,usa,usa
4618,canada,usa
4619,usa,usa
4620,usa,usa
4621,usa,usa
4622,usa,usa
4623,usa,usa
4624,usa,usa
4625,usa,usa
4626,usa,usa
4627,uk,uk
4628,usa,usa
4629,usa,usa
4630,japan,japan
4631,west-germany,west-germany
4632,japan,japan
4633,usa,usa
4634,usa,usa
4635,usa,usa
4636,usa,usa
4637,usa,usa
4638,uk,uk
4639,usa,usa
4640,usa,usa
4641,usa,usa
4642,usa,usa
4643,usa,usa
4644,usa,usa
4645,canada,usa
4646,usa,usa
4647,usa,usa
4648,usa,usa
4649,canada,usa
4650,usa,usa
4651,usa,usa
4652,usa,usa
4653,usa,usa
4654,usa,usa
4655,usa,usa
4656,canada,usa
4657,usa,usa
4658,usa,usa
4659,usa,usa
4660,usa,usa
4661,usa,usa
4662,usa,usa
4663,uk,usa
4664,usa,usa
4665,usa,usa
4666,usa,usa
4667,usa,usa
4668,usa,usa
4669,usa,usa
4670,usa,usa
4671,usa,usa
4672,usa,usa
4673,usa,usa
4674,usa,usa
4675,usa,usa
4676,usa,usa
4677,uk,uk
4678,usa,usa
4679,usa,usa
4680,japan,japan
4681,usa,usa
4682,usa,usa
4683,usa,usa
4684,usa,usa
4685,usa,usa
4686,usa,usa
4687,usa,usa
4688,usa,usa
4689,usa,usa
4690,usa,usa
4691,usa,usa
4692,usa,usa
4693,japan,japan
4694,usa,usa
4695,usa,usa
4696,usa,usa
4697,usa,usa
4698,usa,uk
4699,usa,usa
4700,canada,usa
4701,usa,usa
4702,uk,usa
4703,usa,usa
4704,usa,usa
4705,canada,canada
4706,usa,usa
4707,usa,usa
4708,uk,uk
4709,uk,uk
4710,usa,usa
4711,usa,usa
4712,usa,usa
4713,usa,usa
4714,usa,usa
4715,usa,usa
4716,usa,usa
4717,usa,usa
4718,uk,uk
4719,uk,uk
4720,usa,usa
4721,usa,usa
4722,canada,usa
4723,usa,usa
4724,usa,usa
4725,usa,usa
4726,usa,canada
4727,usa,usa
4728,usa,usa
4729,usa,usa
4730,usa,usa
4731,france,usa
4732,usa,usa
4733,usa,usa
4734,usa,usa
4735,france,france
4736,usa,usa
4737,france,usa
4738,canada,canada
4739,france,france
4740,usa,usa
4741,usa,usa
4742,usa,usa
4743,usa,usa
4744,usa,usa
4745,usa,usa
4746,usa,usa
4747,usa,usa
4748,uk,usa
4749,usa,usa
4750,usa,usa
4751,usa,usa
4752,usa,usa
4753,usa,usa
4754,usa,usa
