Sample index,Actual category,Classification result
3199,usa,usa
3200,canada,usa
3201,usa,usa
3202,usa,usa
3203,usa,usa
3204,usa,usa
3205,usa,usa
3206,usa,usa
3207,usa,usa
3208,usa,usa
3209,usa,usa
3210,usa,usa
3211,canada,usa
3212,usa,usa
3213,usa,usa
3214,usa,usa
3215,usa,usa
3216,canada,usa
3217,usa,usa
3218,usa,usa
3219,usa,usa
3220,usa,usa
3221,usa,usa
3222,canada,canada
3223,usa,usa
3224,usa,usa
3225,canada,usa
3226,usa,usa
3227,usa,usa
3228,usa,usa
3229,usa,usa
3230,usa,usa
3231,usa,usa
3232,usa,usa
3233,usa,usa
3234,usa,usa
3235,usa,usa
3236,usa,usa
3237,canada,canada
3238,usa,usa
3239,usa,usa
3240,usa,usa
3241,uk,uk
3242,usa,usa
3243,usa,usa
3244,usa,usa
3245,usa,usa
3246,usa,usa
3247,france,usa
3248,usa,usa
3249,usa,usa
3250,usa,usa
3251,usa,usa
3252,canada,usa
3253,usa,usa
3254,usa,usa
3255,usa,usa
3256,usa,usa
3257,usa,usa
3258,usa,usa
3259,usa,usa
3260,usa,usa
3261,usa,usa
3262,usa,usa
3263,usa,usa
3264,usa,usa
3265,usa,usa
3266,usa,usa
3267,usa,usa
3268,canada,usa
3269,usa,usa
3270,usa,usa
3271,usa,usa
3272,usa,usa
3273,usa,usa
3274,usa,usa
3275,usa,usa
3276,usa,usa
3277,usa,usa
3278,usa,west-germany
3279,usa,usa
3280,usa,usa
3281,usa,usa
3282,usa,usa
3283,usa,usa
3284,usa,usa
3285,usa,usa
3286,west-germany,usa
3287,usa,usa
3288,usa,usa
3289,usa,usa
3290,usa,usa
3291,usa,usa
3292,usa,usa
3293,usa,usa
3294,usa,usa
3295,usa,usa
3296,usa,usa
3297,usa,usa
3298,usa,usa
3299,usa,usa
3300,canada,usa
3301,usa,usa
3302,usa,usa
3303,usa,usa
3304,usa,usa
3305,usa,usa
3306,usa,usa
3307,usa,usa
3308,usa,usa
3309,usa,usa
3310,usa,usa
3311,canada,usa
3312,canada,usa
3313,canada,usa
3314,usa,usa
3315,usa,usa
3316,usa,usa
3317,usa,usa
3318,usa,usa
3319,usa,usa
3320,canada,usa
3321,usa,usa
3322,usa,usa
3323,usa,usa
3324,usa,usa
3325,usa,usa
3326,usa,usa
3327,canada,canada
3328,usa,usa
3329,usa,usa
3330,usa,usa
3331,usa,usa
3332,usa,usa
3333,usa,usa
3334,usa,usa
3335,usa,usa
3336,canada,usa
3337,usa,usa
3338,usa,usa
3339,usa,usa
3340,usa,usa
3341,usa,usa
3342,canada,usa
3343,usa,usa
3344,usa,usa
3345,usa,usa
3346,usa,usa
3347,usa,usa
3348,usa,usa
3349,usa,usa
3350,usa,usa
3351,usa,usa
3352,usa,usa
3353,japan,japan
3354,japan,japan
3355,west-germany,usa
3356,west-germany,west-germany
3357,usa,usa
3358,usa,usa
3359,usa,usa
3360,usa,usa
3361,usa,usa
3362,usa,usa
3363,canada,usa
3364,canada,usa
3365,usa,usa
3366,usa,usa
3367,usa,japan
3368,usa,japan
3369,uk,japan
3370,uk,usa
3371,usa,usa
3372,canada,usa
3373,usa,usa
3374,west-germany,usa
3375,usa,usa
3376,usa,usa
3377,usa,usa
3378,west-germany,usa
3379,usa,usa
3380,usa,usa
3381,usa,usa
3382,canada,uk
3383,canada,usa
3384,canada,uk
3385,usa,usa
3386,canada,usa
3387,usa,usa
3388,usa,usa
3389,japan,japan
3390,japan,usa
3391,usa,usa
3392,japan,usa
3393,west-germany,france
3394,uk,usa
3395,japan,japan
3396,uk,usa
3397,japan,usa
3398,japan,japan
3399,uk,uk
3400,japan,usa
3401,west-germany,west-germany
3402,france,uk
3403,japan,japan
3404,west-germany,usa
3405,japan,japan
3406,usa,usa
3407,japan,japan
3408,usa,usa
3409,uk,usa
3410,japan,japan
3411,japan,usa
3412,uk,usa
3413,uk,usa
3414,uk,uk
3415,uk,uk
3416,japan,japan
3417,japan,japan
3418,uk,uk
3419,uk,uk
3420,japan,japan
3421,japan,usa
3422,japan,japan
3423,france,usa
3424,france,france
3425,uk,uk
3426,uk,uk
3427,uk,uk
3428,japan,usa
3429,japan,usa
3430,japan,usa
3431,france,france
3432,usa,usa
3433,usa,usa
3434,usa,usa
3435,usa,usa
3436,usa,usa
3437,canada,usa
3438,france,uk
3439,uk,usa
3440,france,france
3441,canada,usa
3442,usa,usa
3443,usa,usa
3444,usa,usa
3445,uk,usa
3446,usa,usa
3447,uk,uk
3448,usa,usa
3449,usa,usa
3450,usa,usa
3451,usa,usa
3452,usa,usa
3453,usa,usa
3454,usa,usa
3455,usa,usa
3456,usa,usa
3457,usa,usa
3458,usa,usa
3459,usa,usa
3460,usa,usa
3461,usa,usa
3462,uk,usa
3463,usa,usa
3464,usa,usa
3465,usa,usa
3466,usa,usa
3467,usa,usa
3468,usa,usa
3469,france,usa
3470,usa,usa
3471,usa,usa
3472,usa,usa
3473,usa,usa
3474,usa,usa
3475,usa,usa
3476,usa,usa
3477,usa,usa
3478,usa,usa
3479,usa,usa
3480,usa,usa
3481,usa,usa
3482,usa,usa
3483,usa,usa
3484,usa,usa
3485,usa,usa
3486,usa,usa
3487,usa,usa
3488,usa,usa
3489,usa,usa
3490,usa,usa
3491,usa,usa
3492,canada,canada
3493,usa,usa
3494,usa,usa
3495,usa,usa
3496,usa,usa
3497,usa,usa
3498,usa,usa
3499,usa,usa
3500,usa,usa
3501,usa,usa
3502,usa,usa
3503,usa,usa
3504,usa,usa
3505,canada,canada
3506,usa,usa
3507,usa,usa
3508,france,france
3509,canada,canada
3510,usa,usa
3511,usa,usa
3512,usa,usa
3513,usa,usa
3514,usa,usa
3515,uk,uk
3516,uk,uk
3517,usa,japan
3518,uk,japan
3519,usa,usa
3520,usa,west-germany
3521,usa,usa
3522,usa,usa
3523,usa,usa
3524,usa,usa
3525,usa,usa
3526,usa,usa
3527,usa,usa
3528,usa,usa
3529,usa,usa
3530,usa,usa
3531,usa,usa
3532,usa,usa
3533,usa,usa
3534,canada,usa
3535,canada,usa
3536,usa,usa
3537,france,usa
3538,usa,uk
3539,uk,uk
3540,usa,usa
3541,usa,usa
3542,usa,canada
3543,usa,usa
3544,usa,usa
3545,usa,usa
3546,usa,usa
3547,usa,usa
3548,usa,usa
3549,usa,usa
3550,usa,usa
3551,usa,usa
3552,usa,usa
3553,usa,usa
3554,usa,usa
3555,usa,usa
3556,usa,usa
3557,canada,usa
3558,west-germany,usa
3559,usa,usa
3560,canada,usa
3561,usa,usa
3562,usa,usa
3563,usa,usa
3564,usa,usa
3565,usa,usa
3566,usa,usa
3567,usa,usa
3568,usa,usa
3569,usa,usa
3570,usa,usa
3571,usa,usa
3572,usa,usa
3573,usa,usa
3574,usa,usa
3575,canada,canada
3576,france,france
3577,usa,usa
3578,usa,usa
3579,usa,usa
3580,usa,usa
3581,usa,usa
3582,usa,usa
3583,usa,usa
3584,usa,usa
3585,uk,uk
3586,usa,usa
3587,uk,uk
3588,usa,usa
3589,usa,usa
3590,usa,usa
3591,usa,usa
3592,usa,usa
3593,usa,usa
3594,usa,usa
3595,usa,usa
3596,usa,usa
3597,usa,usa
3598,usa,usa
3599,france,france
3600,usa,usa
3601,usa,usa
3602,usa,usa
3603,usa,usa
3604,usa,usa
3605,usa,usa
3606,usa,usa
3607,usa,usa
3608,usa,usa
3609,usa,usa
3610,usa,usa
3611,usa,usa
3612,usa,usa
3613,usa,usa
3614,usa,usa
3615,usa,usa
3616,usa,usa
3617,usa,usa
3618,usa,uk
3619,usa,usa
3620,usa,usa
3621,usa,usa
3622,usa,usa
3623,usa,usa
3624,usa,usa
3625,usa,usa
3626,usa,usa
3627,usa,usa
3628,usa,canada
3629,usa,usa
3630,usa,usa
3631,usa,usa
3632,usa,usa
3633,usa,usa
3634,usa,usa
3635,usa,usa
3636,usa,usa
3637,usa,usa
3638,usa,usa
3639,usa,usa
3640,usa,usa
3641,usa,usa
3642,usa,usa
3643,usa,usa
3644,usa,usa
3645,usa,usa
3646,usa,usa
3647,usa,usa
3648,usa,usa
3649,usa,usa
3650,usa,usa
3651,usa,usa
3652,usa,usa
3653,usa,usa
3654,usa,usa
3655,usa,usa
3656,canada,canada
3657,usa,usa
3658,usa,usa
3659,usa,usa
3660,usa,usa
3661,usa,usa
3662,usa,usa
3663,usa,usa
3664,usa,usa
3665,usa,usa
3666,usa,usa
3667,usa,usa
3668,canada,usa
3669,usa,usa
3670,usa,uk
3671,usa,france
3672,usa,usa
3673,canada,canada
3674,usa,usa
3675,canada,usa
3676,usa,usa
3677,usa,usa
3678,usa,usa
3679,usa,usa
3680,usa,usa
3681,usa,usa
3682,usa,usa
3683,canada,canada
3684,usa,usa
3685,usa,usa
3686,usa,usa
3687,usa,usa
3688,usa,usa
3689,usa,usa
3690,usa,usa
3691,usa,usa
3692,usa,usa
3693,usa,usa
3694,usa,usa
3695,usa,uk
3696,usa,usa
3697,usa,usa
3698,usa,usa
3699,uk,uk
3700,usa,usa
3701,usa,canada
3702,usa,usa
3703,usa,usa
3704,usa,uk
3705,usa,usa
3706,usa,usa
3707,usa,usa
3708,usa,usa
3709,usa,usa
3710,usa,usa
3711,usa,usa
3712,usa,usa
3713,usa,usa
3714,usa,usa
3715,usa,usa
3716,usa,usa
3717,usa,usa
3718,usa,usa
3719,usa,usa
3720,canada,usa
3721,usa,usa
3722,usa,usa
3723,usa,usa
3724,usa,usa
3725,usa,usa
3726,usa,usa
3727,usa,usa
3728,usa,usa
3729,usa,usa
3730,usa,usa
3731,usa,usa
3732,usa,usa
3733,usa,usa
3734,usa,usa
3735,usa,usa
3736,canada,canada
3737,usa,usa
3738,usa,usa
3739,usa,usa
3740,usa,usa
3741,usa,usa
3742,usa,usa
3743,usa,usa
3744,usa,usa
3745,usa,usa
3746,france,usa
3747,usa,usa
3748,canada,usa
3749,usa,usa
3750,usa,usa
3751,usa,usa
3752,usa,usa
3753,usa,usa
3754,usa,usa
3755,canada,usa
3756,canada,usa
3757,canada,canada
3758,canada,usa
3759,canada,usa
3760,canada,usa
3761,japan,japan
3762,usa,usa
3763,usa,usa
3764,usa,usa
3765,usa,usa
3766,usa,usa
3767,japan,japan
3768,japan,usa
3769,canada,usa
3770,japan,japan
3771,japan,japan
3772,japan,japan
3773,japan,japan
3774,uk,uk
3775,japan,usa
3776,uk,usa
3777,japan,japan
3778,japan,usa
3779,japan,usa
3780,japan,usa
3781,japan,japan
3782,japan,japan
3783,japan,japan
3784,japan,japan
3785,japan,japan
3786,japan,japan
3787,france,usa
3788,uk,uk
3789,canada,canada
3790,west-germany,usa
3791,japan,japan
3792,usa,usa
3793,usa,usa
3794,uk,uk
3795,usa,france
3796,usa,usa
3797,usa,usa
3798,usa,france
3799,west-germany,usa
3800,usa,usa
3801,usa,usa
3802,usa,usa
3803,usa,usa
3804,usa,usa
3805,france,usa
3806,uk,uk
3807,usa,usa
3808,usa,usa
3809,usa,japan
3810,usa,usa
3811,usa,usa
3812,usa,usa
3813,usa,usa
3814,usa,usa
3815,usa,usa
3816,usa,france
3817,usa,usa
3818,usa,usa
3819,canada,canada
3820,usa,usa
3821,usa,usa
3822,usa,usa
3823,usa,usa
3824,usa,usa
3825,west-germany,west-germany
3826,usa,usa
3827,usa,usa
3828,usa,usa
3829,usa,usa
3830,usa,usa
3831,usa,usa
3832,usa,usa
3833,usa,usa
3834,usa,usa
3835,usa,usa
3836,usa,usa
3837,usa,usa
3838,usa,usa
3839,uk,uk
3840,canada,usa
3841,usa,usa
3842,usa,usa
3843,usa,usa
3844,canada,usa
3845,france,usa
3846,usa,usa
3847,usa,usa
3848,usa,usa
3849,usa,usa
3850,usa,usa
3851,uk,uk
3852,uk,usa
3853,usa,usa
3854,usa,usa
3855,usa,usa
3856,usa,usa
3857,usa,usa
3858,usa,usa
3859,usa,usa
3860,usa,usa
3861,usa,usa
3862,usa,usa
3863,usa,usa
3864,usa,usa
3865,usa,usa
3866,usa,usa
3867,usa,usa
3868,usa,usa
3869,usa,usa
3870,usa,usa
3871,usa,usa
3872,uk,usa
3873,usa,usa
3874,usa,usa
3875,usa,usa
3876,usa,usa
3877,usa,usa
3878,usa,usa
3879,west-germany,usa
3880,usa,usa
3881,usa,usa
3882,usa,usa
3883,usa,usa
3884,usa,usa
3885,usa,usa
3886,usa,usa
3887,usa,usa
3888,usa,usa
3889,france,usa
3890,usa,usa
3891,usa,usa
3892,usa,usa
3893,usa,usa
3894,france,uk
3895,usa,usa
3896,usa,usa
3897,usa,usa
3898,usa,usa
3899,canada,canada
3900,usa,usa
3901,usa,usa
3902,usa,usa
3903,usa,usa
3904,usa,usa
3905,usa,usa
3906,usa,usa
3907,usa,usa
3908,usa,usa
3909,usa,canada
3910,usa,usa
3911,usa,west-germany
3912,uk,uk
3913,usa,usa
3914,usa,usa
3915,usa,usa
3916,usa,usa
3917,usa,usa
3918,usa,usa
3919,usa,usa
3920,usa,usa
3921,usa,usa
3922,usa,usa
3923,usa,usa
3924,usa,usa
3925,usa,usa
3926,usa,usa
3927,usa,usa
3928,usa,usa
3929,usa,canada
3930,usa,usa
3931,usa,usa
3932,usa,usa
3933,canada,usa
3934,usa,usa
3935,usa,usa
3936,usa,usa
3937,usa,usa
3938,usa,usa
3939,uk,uk
3940,usa,usa
3941,usa,usa
3942,uk,uk
3943,usa,usa
3944,usa,usa
3945,uk,usa
3946,canada,canada
3947,usa,canada
3948,usa,usa
3949,usa,usa
3950,usa,usa
3951,usa,usa
3952,usa,usa
3953,usa,usa
3954,usa,usa
3955,usa,usa
3956,usa,usa
3957,usa,usa
3958,usa,usa
3959,usa,usa
3960,usa,usa
3961,usa,usa
3962,usa,usa
3963,usa,usa
3964,usa,usa
3965,usa,usa
3966,canada,usa
3967,usa,usa
3968,usa,usa
3969,usa,usa
3970,usa,usa
3971,usa,usa
3972,usa,usa
3973,usa,usa
3974,usa,usa
3975,usa,usa
3976,usa,usa
3977,usa,usa
3978,usa,usa
3979,usa,usa
3980,usa,usa
3981,usa,usa
3982,usa,usa
3983,usa,usa
3984,usa,usa
3985,usa,usa
3986,usa,usa
3987,usa,usa
3988,usa,usa
3989,usa,usa
3990,usa,usa
3991,usa,usa
3992,usa,usa
3993,usa,usa
3994,uk,uk
3995,usa,usa
3996,usa,usa
3997,usa,usa
3998,usa,usa
3999,usa,usa
4000,usa,usa
4001,usa,usa
4002,usa,usa
4003,usa,usa
4004,usa,usa
4005,usa,usa
4006,usa,usa
4007,usa,usa
4008,usa,usa
4009,usa,usa
4010,usa,usa
4011,uk,canada
4012,usa,usa
4013,usa,usa
4014,usa,usa
4015,usa,usa
4016,usa,usa
4017,usa,usa
4018,usa,usa
4019,usa,usa
4020,usa,usa
4021,usa,usa
4022,usa,usa
4023,usa,usa
4024,usa,usa
4025,usa,usa
4026,usa,usa
4027,usa,usa
4028,usa,usa
4029,usa,usa
4030,usa,usa
4031,canada,canada
4032,usa,usa
4033,usa,usa
4034,usa,usa
4035,usa,usa
4036,usa,usa
4037,usa,usa
4038,usa,usa
4039,usa,usa
4040,usa,usa
4041,usa,usa
4042,usa,usa
4043,usa,usa
4044,canada,usa
4045,usa,usa
4046,usa,usa
4047,canada,uk
4048,usa,usa
4049,usa,usa
4050,usa,usa
4051,usa,usa
4052,usa,usa
4053,usa,usa
4054,usa,usa
4055,usa,usa
4056,usa,usa
4057,usa,usa
4058,usa,france
4059,usa,usa
4060,usa,usa
4061,usa,usa
4062,usa,usa
4063,usa,usa
4064,canada,usa
4065,usa,usa
4066,usa,usa
4067,usa,usa
4068,usa,japan
4069,usa,usa
4070,usa,usa
4071,usa,usa
4072,usa,usa
4073,usa,usa
4074,usa,usa
4075,usa,usa
4076,usa,usa
4077,usa,usa
4078,usa,usa
4079,usa,usa
4080,usa,usa
4081,usa,usa
4082,usa,usa
4083,usa,usa
4084,usa,usa
4085,usa,usa
4086,canada,uk
4087,usa,usa
4088,usa,usa
4089,usa,usa
4090,usa,usa
4091,usa,usa
4092,canada,canada
4093,usa,usa
4094,japan,japan
4095,west-germany,usa
4096,west-germany,usa
4097,usa,japan
4098,usa,usa
4099,japan,uk
4100,uk,usa
4101,usa,uk
4102,usa,uk
4103,japan,japan
4104,japan,japan
4105,japan,japan
4106,japan,japan
4107,japan,japan
4108,japan,japan
4109,west-germany,usa
4110,uk,usa
4111,uk,uk
4112,west-germany,france
4113,japan,japan
4114,west-germany,west-germany
4115,japan,japan
4116,france,usa
4117,france,france
4118,west-germany,usa
4119,usa,usa
4120,usa,usa
4121,usa,usa
4122,france,france
4123,uk,uk
4124,usa,usa
4125,canada,canada
4126,usa,usa
4127,usa,usa
4128,usa,usa
4129,usa,usa
4130,usa,usa
4131,usa,usa
4132,canada,usa
4133,usa,japan
4134,canada,usa
4135,usa,usa
4136,usa,usa
4137,usa,usa
4138,usa,usa
4139,usa,usa
4140,usa,usa
4141,usa,usa
4142,usa,usa
4143,usa,usa
4144,usa,usa
4145,usa,usa
4146,usa,usa
4147,usa,usa
4148,usa,canada
4149,usa,usa
4150,uk,usa
4151,usa,usa
4152,usa,usa
4153,canada,canada
4154,usa,usa
4155,usa,usa
4156,usa,usa
4157,usa,usa
4158,usa,usa
4159,usa,usa
4160,usa,canada
4161,usa,usa
4162,usa,usa
4163,usa,usa
4164,usa,usa
4165,usa,usa
4166,usa,usa
4167,usa,usa
4168,usa,usa
4169,usa,usa
4170,usa,usa
4171,usa,usa
4172,usa,usa
4173,usa,usa
4174,usa,usa
4175,usa,usa
4176,usa,usa
4177,usa,usa
4178,usa,usa
4179,usa,usa
4180,usa,usa
4181,usa,usa
4182,usa,usa
4183,usa,usa
4184,west-germany,uk
4185,usa,usa
4186,usa,usa
4187,usa,usa
4188,usa,usa
4189,usa,usa
4190,usa,usa
4191,usa,usa
4192,usa,uk
4193,canada,usa
4194,usa,usa
4195,usa,usa
4196,usa,usa
4197,usa,usa
4198,usa,usa
4199,usa,usa
4200,usa,usa
4201,usa,usa
4202,usa,usa
4203,usa,usa
4204,usa,usa
4205,usa,usa
4206,usa,usa
4207,usa,usa
4208,usa,usa
4209,usa,usa
4210,usa,usa
4211,usa,usa
4212,usa,usa
4213,usa,usa
4214,usa,usa
4215,usa,usa
4216,usa,usa
4217,usa,usa
4218,usa,usa
4219,usa,usa
4220,usa,usa
4221,usa,usa
4222,usa,usa
4223,usa,usa
4224,usa,usa
4225,usa,usa
4226,usa,usa
4227,usa,usa
4228,usa,usa
4229,usa,usa
4230,usa,usa
4231,usa,usa
4232,canada,usa
4233,usa,usa
4234,usa,usa
4235,usa,usa
4236,usa,usa
4237,usa,usa
4238,usa,usa
4239,uk,uk
4240,usa,usa
4241,usa,usa
4242,france,usa
4243,canada,usa
4244,usa,usa
4245,canada,usa
4246,canada,canada
4247,usa,usa
4248,usa,usa
4249,usa,usa
4250,usa,usa
4251,usa,usa
4252,usa,usa
4253,usa,usa
4254,usa,usa
4255,usa,usa
4256,usa,usa
4257,usa,usa
4258,usa,usa
4259,usa,usa
4260,canada,canada
4261,usa,usa
4262,usa,usa
4263,usa,usa
4264,usa,usa
4265,canada,canada
4266,usa,usa
4267,canada,usa
4268,usa,usa
4269,usa,usa
4270,uk,usa
4271,usa,usa
4272,usa,usa
4273,usa,usa
4274,usa,usa
4275,usa,usa
4276,usa,usa
4277,canada,canada
4278,usa,usa
4279,usa,usa
4280,usa,usa
4281,usa,usa
4282,usa,usa
4283,usa,usa
4284,uk,usa
4285,usa,usa
4286,usa,usa
4287,usa,usa
4288,usa,usa
4289,usa,usa
4290,usa,usa
4291,usa,usa
4292,usa,usa
4293,usa,usa
4294,usa,usa
4295,usa,usa
4296,usa,usa
4297,canada,usa
4298,usa,usa
4299,usa,usa
4300,usa,usa
4301,usa,usa
4302,usa,usa
4303,usa,usa
4304,usa,usa
4305,usa,usa
4306,usa,usa
4307,usa,usa
4308,usa,usa
4309,usa,usa
4310,usa,usa
4311,usa,usa
4312,usa,usa
4313,canada,usa
4314,usa,usa
4315,canada,usa
4316,usa,usa
4317,usa,usa
4318,usa,usa
4319,usa,usa
4320,usa,usa
4321,usa,canada
4322,usa,usa
4323,usa,usa
4324,usa,usa
4325,usa,usa
4326,usa,usa
4327,usa,usa
4328,usa,usa
4329,usa,france
4330,usa,usa
4331,usa,usa
4332,usa,usa
4333,usa,usa
4334,usa,usa
4335,canada,canada
4336,usa,usa
4337,usa,usa
4338,usa,usa
4339,usa,usa
4340,usa,usa
4341,usa,usa
4342,usa,usa
4343,usa,usa
4344,usa,usa
4345,usa,usa
4346,usa,usa
4347,usa,usa
4348,usa,usa
4349,usa,usa
4350,usa,usa
4351,usa,usa
4352,usa,usa
4353,usa,usa
4354,usa,usa
4355,usa,usa
4356,usa,usa
4357,usa,usa
4358,usa,usa
4359,usa,usa
4360,usa,usa
4361,usa,usa
4362,usa,usa
4363,usa,usa
4364,canada,canada
4365,usa,usa
4366,usa,usa
4367,usa,usa
4368,usa,usa
4369,usa,usa
4370,usa,usa
4371,usa,usa
4372,usa,usa
4373,usa,usa
4374,usa,usa
4375,usa,usa
4376,usa,usa
4377,usa,usa
4378,canada,usa
4379,canada,usa
4380,usa,usa
4381,canada,canada
4382,usa,usa
4383,usa,usa
4384,usa,usa
4385,canada,usa
4386,canada,usa
4387,usa,usa
4388,usa,usa
4389,usa,usa
4390,usa,usa
4391,usa,usa
4392,usa,usa
4393,usa,usa
4394,usa,usa
4395,usa,usa
4396,usa,usa
4397,usa,usa
4398,usa,usa
4399,usa,usa
4400,usa,usa
4401,japan,japan
4402,japan,japan
4403,japan,usa
4404,japan,japan
4405,japan,usa
4406,japan,japan
4407,japan,japan
4408,japan,japan
4409,west-germany,west-germany
4410,japan,japan
4411,uk,usa
4412,west-germany,usa
4413,uk,uk
4414,japan,japan
4415,japan,japan
4416,uk,usa
4417,japan,japan
4418,japan,japan
4419,west-germany,west-germany
4420,uk,uk
4421,japan,uk
4422,uk,usa
4423,west-germany,west-germany
4424,west-germany,usa
4425,west-germany,usa
4426,west-germany,usa
4427,usa,usa
4428,usa,usa
4429,usa,usa
4430,usa,usa
4431,usa,usa
4432,usa,usa
4433,usa,usa
4434,usa,usa
4435,usa,usa
4436,uk,uk
4437,uk,usa
4438,usa,usa
4439,usa,usa
4440,usa,usa
4441,usa,usa
4442,usa,usa
4443,usa,usa
4444,usa,usa
4445,usa,usa
4446,usa,usa
4447,usa,usa
4448,usa,usa
4449,usa,usa
4450,uk,uk
4451,usa,usa
4452,usa,usa
4453,usa,usa
4454,west-germany,west-germany
4455,usa,usa
4456,usa,usa
4457,usa,usa
4458,usa,usa
4459,usa,usa
4460,usa,usa
4461,usa,usa
4462,usa,usa
4463,usa,usa
4464,usa,usa
4465,usa,usa
4466,usa,usa
4467,usa,usa
4468,usa,usa
4469,usa,usa
4470,usa,usa
4471,usa,usa
4472,usa,usa
4473,usa,usa
4474,usa,usa
4475,usa,usa
4476,usa,usa
4477,usa,usa
4478,west-germany,usa
4479,usa,usa
4480,usa,usa
4481,usa,usa
4482,usa,usa
4483,usa,usa
4484,usa,usa
4485,usa,usa
4486,usa,usa
4487,usa,usa
4488,canada,usa
4489,usa,usa
4490,canada,usa
4491,usa,usa
4492,usa,usa
4493,usa,usa
4494,usa,usa
4495,usa,usa
4496,usa,usa
4497,usa,usa
4498,usa,usa
4499,usa,usa
4500,usa,usa
4501,usa,usa
4502,usa,usa
4503,usa,usa
4504,canada,usa
4505,usa,usa
4506,usa,usa
4507,usa,usa
4508,usa,usa
4509,usa,usa
4510,uk,uk
4511,usa,usa
4512,usa,usa
4513,usa,usa
4514,usa,usa
4515,usa,usa
4516,usa,usa
4517,usa,usa
4518,usa,usa
4519,usa,usa
4520,usa,usa
4521,usa,usa
4522,usa,usa
4523,usa,usa
4524,usa,usa
4525,usa,usa
4526,usa,usa
4527,usa,usa
4528,usa,usa
4529,usa,usa
4530,usa,usa
4531,usa,usa
4532,usa,usa
4533,usa,usa
4534,usa,usa
4535,usa,usa
4536,usa,usa
4537,usa,usa
4538,usa,usa
4539,usa,usa
4540,usa,usa
4541,usa,usa
4542,usa,usa
4543,usa,usa
4544,usa,usa
4545,usa,usa
4546,usa,usa
4547,usa,usa
4548,usa,usa
4549,usa,usa
4550,usa,usa
4551,usa,usa
4552,usa,usa
4553,usa,usa
4554,usa,usa
4555,usa,usa
4556,usa,usa
4557,usa,usa
4558,usa,usa
4559,usa,usa
4560,usa,usa
4561,usa,usa
4562,canada,usa
4563,usa,usa
4564,usa,usa
4565,usa,usa
4566,usa,usa
4567,usa,usa
4568,usa,usa
4569,usa,usa
4570,canada,usa
4571,usa,usa
4572,usa,usa
4573,usa,usa
4574,usa,usa
4575,usa,usa
4576,canada,usa
4577,usa,usa
4578,usa,usa
4579,usa,usa
4580,usa,usa
4581,usa,usa
4582,usa,usa
4583,usa,usa
4584,usa,usa
4585,west-germany,usa
4586,usa,usa
4587,canada,usa
4588,canada,usa
4589,usa,usa
4590,usa,usa
4591,usa,usa
4592,usa,usa
4593,usa,usa
4594,usa,usa
4595,usa,usa
4596,usa,usa
4597,usa,usa
4598,usa,usa
4599,usa,usa
4600,usa,usa
4601,usa,usa
4602,usa,usa
4603,usa,usa
4604,usa,usa
4605,usa,usa
4606,usa,usa
4607,usa,usa
4608,usa,usa
4609,usa,usa
4610,usa,usa
4611,canada,canada
4612,usa,usa
4613,usa,usa
4614,usa,usa
4615,usa,usa
4616,usa,usa
4617,usa,usa
4618,usa,usa
4619,usa,usa
4620,usa,usa
4621,usa,usa
4622,usa,usa
4623,usa,usa
4624,usa,usa
4625,usa,usa
4626,usa,usa
4627,usa,usa
4628,usa,usa
4629,usa,usa
4630,usa,usa
4631,usa,usa
4632,canada,usa
4633,usa,usa
4634,usa,usa
4635,usa,usa
4636,west-germany,west-germany
4637,usa,usa
4638,usa,usa
4639,usa,usa
4640,usa,usa
4641,canada,usa
4642,usa,usa
4643,usa,usa
4644,usa,usa
4645,usa,usa
4646,uk,uk
4647,usa,usa
4648,usa,usa
4649,usa,usa
4650,uk,uk
4651,usa,usa
4652,usa,usa
4653,usa,usa
4654,usa,usa
4655,usa,usa
4656,usa,usa
4657,usa,usa
4658,usa,usa
4659,usa,usa
4660,usa,usa
4661,usa,usa
4662,usa,usa
4663,usa,usa
4664,usa,usa
4665,uk,usa
4666,usa,usa
4667,usa,usa
4668,usa,usa
4669,usa,usa
4670,usa,usa
4671,usa,usa
4672,usa,usa
4673,usa,usa
4674,usa,usa
4675,usa,usa
4676,usa,usa
4677,usa,usa
4678,usa,usa
4679,usa,usa
4680,usa,usa
4681,usa,usa
4682,usa,usa
4683,usa,usa
4684,usa,usa
4685,usa,usa
4686,usa,usa
4687,usa,usa
4688,usa,usa
4689,usa,usa
4690,usa,usa
4691,usa,usa
4692,usa,usa
4693,usa,usa
4694,usa,usa
4695,usa,usa
4696,usa,usa
4697,usa,usa
4698,uk,uk
4699,usa,usa
4700,usa,usa
4701,usa,usa
4702,usa,usa
4703,usa,usa
4704,usa,usa
4705,usa,usa
4706,usa,usa
4707,usa,usa
4708,usa,west-germany
4709,usa,usa
4710,usa,usa
4711,usa,usa
4712,usa,usa
4713,usa,usa
4714,usa,usa
4715,usa,usa
4716,usa,usa
4717,usa,usa
4718,usa,usa
4719,usa,usa
4720,usa,usa
4721,usa,usa
4722,usa,usa
4723,usa,usa
4724,usa,usa
4725,usa,usa
4726,usa,west-germany
4727,usa,usa
4728,usa,usa
4729,usa,usa
4730,usa,usa
4731,usa,usa
4732,usa,usa
4733,usa,usa
4734,usa,usa
4735,usa,usa
4736,usa,usa
4737,usa,usa
4738,usa,usa
4739,usa,usa
4740,usa,usa
4741,usa,usa
4742,usa,usa
4743,usa,usa
4744,usa,usa
4745,usa,usa
4746,usa,usa
